game_id,season,date,round,round_index,home_team,away_team,home_score,away_score,is_overtime,is_shootout,home_elo_before,away_elo_before,expected_home_win,actual_home_score,elo_delta_home,home_elo_after,away_elo_after
54,2025-26,2025-09-27 14:00:00+00:00,GW 3,3,KalPa,Ilves,5.0,4.0,False,False,1493.98,1467.79,0.5376,1.0,9.248,1503.22,1458.54
55,2025-26,2025-09-27 14:00:00+00:00,GW 3,3,Lukko,K-Espoo,3.0,2.0,False,True,1495.44,1527.95,0.4534,0.75,5.933,1501.37,1522.01
56,2025-26,2025-09-27 14:00:00+00:00,GW 3,3,Tappara,Kärpät,3.0,2.0,False,False,1531.95,1473.63,0.5832,1.0,8.337,1540.29,1465.29
58,2025-26,2025-09-27 14:00:00+00:00,GW 3,3,Ässät,JYP,2.0,3.0,False,False,1552.55,1548.14,0.5063,0.0,-10.127,1542.42,1558.26
52,2025-26,2025-09-27 15:30:00+00:00,GW 3,3,Pelicans,SaiPa,2.0,5.0,False,False,1461.34,1473.98,0.4818,0.0,-13.283,1448.06,1487.26
57,2025-26,2025-09-27 15:30:00+00:00,GW 3,3,TPS,HIFK,1.0,2.0,False,False,1527.63,1467.01,0.5864,0.0,-11.727,1515.91,1478.74
59,2025-26,2025-09-27 15:30:00+00:00,GW 3,3,Sport,KooKoo,5.0,1.0,False,False,1480.87,1504.26,0.4664,1.0,16.996,1497.87,1487.27
60,2025-26,2025-09-30 15:30:00+00:00,GW 4,4,Jukurit,JYP,4.0,2.0,False,False,1481.49,1558.26,0.3913,1.0,12.924,1494.42,1545.34
61,2025-26,2025-09-30 15:30:00+00:00,GW 4,4,Tappara,Lukko,4.0,0.0,False,False,1540.29,1501.37,0.5558,1.0,14.051,1554.34,1487.32
62,2025-26,2025-10-01 15:30:00+00:00,GW 4,4,HIFK,KooKoo,3.0,4.0,False,True,1478.74,1487.27,0.4877,0.25,-4.755,1473.98,1492.02
64,2025-26,2025-10-01 15:30:00+00:00,GW 4,4,Kärpät,Pelicans,2.0,3.0,False,False,1465.29,1448.06,0.5248,0.0,-10.495,1454.79,1458.56
65,2025-26,2025-10-01 15:30:00+00:00,GW 4,4,SaiPa,HPK,3.0,2.0,False,False,1487.26,1511.99,0.4645,1.0,10.71,1497.97,1501.28
66,2025-26,2025-10-01 15:30:00+00:00,GW 4,4,Sport,Ilves,0.0,2.0,False,False,1497.87,1458.54,0.5564,0.0,-12.01,1485.86,1470.55
67,2025-26,2025-10-02 15:30:00+00:00,GW 4,4,Lukko,KooKoo,3.0,1.0,False,False,1487.32,1492.02,0.4932,1.0,11.111,1498.43,1480.91
68,2025-26,2025-10-03 15:30:00+00:00,GW 4,4,HPK,Ässät,2.0,4.0,False,False,1501.28,1542.42,0.4411,0.0,-9.513,1491.76,1551.94
69,2025-26,2025-10-03 15:30:00+00:00,GW 4,4,Jukurit,TPS,2.0,1.0,False,True,1494.42,1515.91,0.4691,0.75,5.618,1500.04,1510.29
70,2025-26,2025-10-03 15:30:00+00:00,GW 4,4,JYP,HIFK,6.0,0.0,False,False,1545.34,1473.98,0.6013,1.0,15.03,1560.37,1458.95
71,2025-26,2025-10-03 15:30:00+00:00,GW 4,4,Pelicans,KalPa,0.0,1.0,False,True,1458.56,1503.22,0.4361,0.25,-3.721,1454.84,1506.95
72,2025-26,2025-10-03 15:30:00+00:00,GW 4,4,SaiPa,Sport,5.0,4.0,False,False,1497.97,1485.86,0.5174,1.0,9.651,1507.63,1476.21
73,2025-26,2025-10-03 16:30:00+00:00,GW 4,4,Ilves,Kärpät,2.0,7.0,False,False,1470.55,1454.79,0.5227,0.0,-18.596,1451.96,1473.39
78,2025-26,2025-10-04 13:00:00+00:00,GW 4,4,SaiPa,Sport,5.0,1.0,False,False,1507.63,1476.21,0.5451,1.0,14.437,1522.06,1461.77
74,2025-26,2025-10-04 14:00:00+00:00,GW 4,4,K-Espoo,Kärpät,1.0,5.0,False,False,1522.01,1473.39,0.5695,0.0,-17.936,1504.08,1491.33
75,2025-26,2025-10-04 14:00:00+00:00,GW 4,4,KalPa,HIFK,3.0,0.0,False,False,1506.95,1458.95,0.5686,1.0,11.705,1518.65,1447.25
76,2025-26,2025-10-04 14:00:00+00:00,GW 4,4,KooKoo,Pelicans,5.0,2.0,False,False,1480.91,1454.84,0.5375,1.0,12.674,1493.58,1442.16
77,2025-26,2025-10-04 14:00:00+00:00,GW 4,4,Lukko,Ilves,1.0,0.0,False,False,1498.43,1451.96,0.5665,1.0,8.67,1507.1,1443.29
79,2025-26,2025-10-04 14:00:00+00:00,GW 4,4,Tappara,HPK,2.0,4.0,False,False,1554.34,1491.76,0.5891,0.0,-12.586,1541.76,1504.35
80,2025-26,2025-10-04 14:00:00+00:00,GW 4,4,TPS,Jukurit,2.0,3.0,False,False,1510.29,1500.04,0.5148,0.0,-10.295,1499.99,1510.33
81,2025-26,2025-10-08 15:30:00+00:00,GW 5,5,Jukurit,K-Espoo,3.0,4.0,False,False,1510.33,1504.08,0.509,0.0,-10.18,1500.15,1514.26
82,2025-26,2025-10-08 15:30:00+00:00,GW 5,5,Kärpät,JYP,5.0,2.0,False,False,1491.33,1560.37,0.4019,1.0,16.078,1507.4,1544.29
83,2025-26,2025-10-08 15:30:00+00:00,GW 5,5,Tappara,KooKoo,2.0,5.0,False,False,1541.76,1493.58,0.5689,0.0,-15.435,1526.32,1509.02
84,2025-26,2025-10-08 15:30:00+00:00,GW 5,5,Ässät,Sport,4.0,2.0,False,False,1551.94,1461.77,0.6269,1.0,7.875,1559.81,1453.89
