game_id,season_id,date,home_team,away_team,score,round,venue,spectators,away_pim,away_pp_pct,away_pp_time,away_save_pct,away_saves,away_score,away_shots,away_team_short,home_pim,home_pp_pct,home_pp_time,home_save_pct,home_saves,home_score,home_shots,home_team_short,periods,periods_detail
1004785,18263,2026-02-07 15:15,MIF,HV71,3-2,,Malmö Arena,11109,8,"0,00%",05:09,"6,06",20,2,33,HV71,8,"33,33%",04:28,"13,04",31,3,23,MIF,"(0-1, 1-1, 2-0)","0-1, 1-1, 2-0"
1004786,18263,2026-02-07 15:15,Djurgårdens IF,Linköping HC,2-1,,"Hovet, Johanneshov",8098,6,"0,00%",04:00,"5,00",18,1,20,LHC,4,"0,00%",06:00,"10,00",19,2,20,DIF,"(1-0, 1-0, 0-1)","1-0, 1-0, 0-1"
1004787,18263,2026-02-07 18:00,Brynäs IF,Färjestad BK,5-0,,Monitor ERP Arena,8240,12,"0,00%",06:51,"0,00",20,0,22,FBK,10,"60,00%",06:13,"20,00",22,5,25,BIF,"(2-0, 2-0, 1-0)","2-0, 2-0, 1-0"
1004789,18263,2026-02-07 18:00,Rögle BK,Växjö Lakers HC,3-4,,Catena Arena,6310,2,"100,00%",02:28,"22,22",15,4,18,VÄX,6,"0,00%",02:00,"16,67",14,3,18,RBK,"(2-1, 1-1, 0-1, 0-1)","2-1, 1-1, 0-1, 0-1"
1004790,18263,2026-02-07 18:00,Skellefteå AIK,Örebro HK,3-1,,Skellefteå Kraft Arena,5361,2,"0,00%",02:00,"3,57",10,1,28,ÖHK,2,"0,00%",02:00,"23,08",27,3,13,SKE,"(2-0, 0-1, 1-0)","2-0, 0-1, 1-0"
1004788,18263,2026-02-07 15:15,Luleå HF,Frölunda HC,7-3,,Coop Norrbotten Arena,6150,0,,,"21,43",17,3,14,FRÖ,2,,,"29,17",11,7,24,LHF,"(1-1, 3-2, 3-0)","1-1, 3-2, 3-0"
1004500,18263,2026-02-10 19:00,Frölunda HC,Växjö Lakers HC,1-2,,Scandinavium,12044,6,"100,00%",00:53,"10,53",34,2,19,VÄX,2,"33,33%",04:54,"2,86",17,1,35,FRÖ,"(0-1, 0-0, 1-1)","0-1, 0-0, 1-1"
1004791,18263,2026-02-19 19:00,Brynäs IF,Djurgårdens IF,5-2,,Monitor ERP Arena,8240,10,,,"11,76",27,2,17,DIF,2,,,"15,62",15,5,32,BIF,"(2-1, 1-0, 2-1)","2-1, 1-0, 2-1"
1004792,18263,2026-02-19 19:00,Linköping HC,Färjestad BK,2-4,,Saab Arena,7900,2,"33,33%",07:51,"19,05",18,4,21,FBK,8,"0,00%",02:00,"10,00",17,2,20,LHC,"(1-2, 0-1, 1-1)","1-2, 0-1, 1-1"
1004793,18263,2026-02-19 19:00,Örebro HK,Frölunda HC,5-4,,Behrn Arena,5243,4,"100,00%",04:19,"16,67",17,4,24,FRÖ,8,"100,00%",01:58,"22,73",20,5,22,ÖHK,"(1-0, 1-3, 2-1, 1-0)","1-0, 1-3, 2-1, 1-0"
1004794,18263,2026-02-19 19:00,RBK,HV71,3-4,,Catena Arena,6310,6,"0,00%",02:00,"26,67",30,4,15,HV71,4,"0,00%",04:00,"9,09",11,3,33,RBK,"(1-2, 0-1, 2-0, 0-0, 0-1)","1-2, 0-1, 2-0, 0-0, 0-1"
1004795,18263,2026-02-19 19:00,Skellefteå AIK,Leksands IF,1-2,,Skellefteå Kraft Arena,5152,6,"0,00%",04:00,"14,29",27,2,14,LIF,4,"0,00%",06:00,"3,57",12,1,28,SKE,"(1-0, 0-0, 0-1, 0-1)","1-0, 0-0, 0-1, 0-1"
1004796,18263,2026-02-19 19:00,Timrå IK,IF Malmö Redhawks,5-2,,SCA Arena,4253,6,"0,00%",02:12,"9,52",32,2,21,MIF,4,"100,00%",03:23,"13,51",19,5,37,TIK,"(2-0, 1-1, 2-1)","2-0, 1-1, 2-1"
1004797,18263,2026-02-19 19:00,Växjö Lakers HC,Luleå HF,2-1,,Vida Arena,5550,10,"0,00%",03:06,"4,55",17,1,22,LHF,6,"0,00%",07:06,"10,53",21,2,19,VÄX,"(1-0, 1-1, 0-0)","1-0, 1-1, 0-0"
1004798,18263,2026-02-21 15:15,,Frölunda HC,1-5,,Husqvarna Garden,6800,6,"0,00%",00:27,"18,52",16,5,27,FRÖ,2,"0,00%",06:00,"5,88",22,1,17,HV71,"(0-0, 1-5, 0-0)","0-0, 1-5, 0-0"
1004799,18263,2026-02-21 15:15,Linköping HC,Rögle BK,3-4,,Saab Arena,6864,6,"0,00%",02:00,"17,39",17,4,23,RBK,2,"0,00%",06:00,"15,00",19,3,20,LHC,"(2-1, 0-2, 1-0, 0-0, 0-1)","2-1, 0-2, 1-0, 0-0, 0-1"
1004800,18263,2026-02-21 15:15,Luleå HF,Brynäs IF,4-3,,Coop Norrbotten Arena,6150,10,"25,00%",05:59,"10,00",24,3,30,BIF,12,"33,33%",04:10,"14,29",27,4,28,LHF,"(1-1, 1-2, 1-0, 0-0, 1-0)","1-1, 1-2, 1-0, 0-0, 1-0"
1004801,18263,2026-02-21 15:15,Växjö Lakers HC,IF Malmö Redhawks,4-3,,Vida Arena,5550,8,"100,00%",01:03,"9,38",30,3,32,MIF,6,"33,33%",04:56,"11,76",29,4,34,VÄX,"(2-2, 1-1, 1-0)","2-2, 1-1, 1-0"
1004802,18263,2026-02-21 18:00,Leksands IF,Örebro HK,3-0,,Tegera Arena,5166,4,"0,00%",00:07,"0,00",18,0,26,ÖHK,4,"0,00%",02:00,"14,29",26,3,21,LIF,"(0-0, 1-0, 2-0)","0-0, 1-0, 2-0"
1004803,18263,2026-02-21 18:00,Skellefteå AIK,Färjestad BK,6-2,,Skellefteå Kraft Arena,5514,8,"50,00%",02:09,"7,14",21,2,28,FBK,10,"100,00%",00:19,"22,22",26,6,27,SKE,"(4-2, 0-0, 2-0)","4-2, 0-0, 2-0"
1004804,18263,2026-02-21 18:00,Timrå IK,Djurgårdens IF,2-1,,SCA Arena,5414,12,"0,00%",04:00,"3,85",24,1,26,DIF,8,"25,00%",06:09,"7,69",25,2,26,TIK,"(1-0, 0-1, 1-0)","1-0, 0-1, 1-0"
1004769,18263,2026-02-24 19:00,Linköping HC,Leksands IF,0-1,,Saab Arena,7086,68,,,"5,88",34,1,17,LIF,60,,,"0,00",16,0,34,LHC,"(0-0, 0-1, 0-0)","0-0, 0-1, 0-0"
1004805,18263,2026-02-26 19:00,Brynäs IF,Rögle BK,2-1,,Monitor ERP Arena,8122,2,"0,00%",06:00,"3,03",16,1,33,RBK,6,"0,00%",02:00,"11,11",32,2,18,BIF,"(0-0, 1-1, 0-0, 0-0, 1-0)","0-0, 1-1, 0-0, 0-0, 1-0"
1004806,18263,2026-02-26 19:00,Färjestad BK,Leksands IF,3-2,,Löfbergs Arena,8205,6,"0,00%",06:00,"9,09",27,2,22,LIF,6,"0,00%",05:58,"10,00",20,3,30,FBK,"(0-0, 0-1, 2-1, 0-0, 1-0)","0-0, 0-1, 2-1, 0-0, 1-0"
1004807,18263,2026-02-26 19:00,Frölunda HC,Skellefteå AIK,0-2,,Scandinavium,11772,10,"0,00%",02:00,"13,33",23,2,15,SKE,4,"0,00%",08:00,"0,00",13,0,23,FRÖ,"(0-0, 0-1, 0-1)","0-0, 0-1, 0-1"
1004808,18263,2026-02-26 19:00,Luleå HF,Timrå IK,7-3,,Coop Norrbotten Arena,6150,8,"50,00%",03:00,"15,79",21,3,19,TIK,4,"75,00%",03:17,"25,00",16,7,28,LHF,"(1-1, 4-0, 2-2)","1-1, 4-0, 2-2"
1004809,18263,2026-02-26 19:00,IF Malmö Redhawks,Örebro HK,1-4,,Malmö Arena,6414,4,,,"14,81",18,4,27,ÖHK,2,,,"5,26",23,1,19,MIF,"(0-1, 0-0, 1-3)","0-1, 0-0, 1-3"
1004810,18263,2026-02-26 19:00,DIF,HV71,4-0,,"Hovet, Johanneshov",8094,10,"0,00%",06:00,"0,00",20,0,16,HV71,10,"33,33%",05:12,"16,67",16,4,24,DIF,"(2-0, 2-0, 0-0)","2-0, 2-0, 0-0"
1004811,18263,2026-02-26 19:00,Växjö Lakers HC,Linköping HC,3-2,,Vida Arena,4676,9,"66,67%",04:53,"8,70",13,2,23,LHC,26,"50,00%",08:30,"18,75",21,3,16,VÄX,"(0-0, 2-0, 1-2)","0-0, 2-0, 1-2"
1004812,18263,2026-02-28 15:15,Brynäs IF,Frölunda HC,3-0,,Monitor ERP Arena,8240,2,"0,00%",08:00,"0,00",17,0,28,FRÖ,8,"0,00%",01:37,"15,00",28,3,20,BIF,"(1-0, 1-0, 1-0)","1-0, 1-0, 1-0"
1004813,18263,2026-02-28 15:15,Färjestad BK,Växjö Lakers HC,7-1,,Löfbergs Arena,8250,55,"0,00%",02:00,"5,56",30,1,18,VÄX,28,"50,00%",08:33,"18,92",17,7,37,FBK,"(3-0, 3-1, 1-0)","3-0, 3-1, 1-0"
1004814,18263,2026-02-28 15:15,Linköping HC,IF Malmö Redhawks,5-2,,Saab Arena,6378,6,"50,00%",05:45,"9,52",24,2,21,MIF,8,"66,67%",04:17,"17,24",19,5,29,LHC,"(0-1, 3-0, 2-1)","0-1, 3-0, 2-1"
1004815,18263,2026-02-28 15:15,Djurgårdens IF,Leksands IF,2-5,,Avicii Arena,13950,10,"66,67%",04:22,"23,81",26,5,21,LIF,10,"0,00%",08:21,"7,14",16,2,28,DIF,"(2-1, 0-2, 0-2)","2-1, 0-2, 0-2"
1004816,18263,2026-02-28 15:15,TIK,HV71,1-2,,SCA Arena,5107,8,"50,00%",02:32,"18,18",38,2,11,HV71,4,"25,00%",07:41,"2,56",9,1,39,TIK,"(0-1, 0-0, 1-1)","0-1, 0-0, 1-1"
1004817,18263,2026-02-28 18:00,Luleå HF,Skellefteå AIK,0-1,,Coop Norrbotten Arena,6150,49,"0,00%",04:03,"4,00",28,1,25,SKE,22,"0,00%",11:03,"0,00",24,0,28,LHF,"(0-0, 0-0, 0-0, 0-0, 0-1)","0-0, 0-0, 0-0, 0-0, 0-1"
1004818,18263,2026-02-28 18:00,Rögle BK,Örebro HK,2-3,,Catena Arena,6310,8,"33,33%",05:41,"10,00",19,3,30,ÖHK,6,"25,00%",06:47,"9,52",27,2,21,RBK,"(1-1, 1-0, 0-1, 0-1)","1-1, 1-0, 0-1, 0-1"
1004819,18263,2026-03-05 19:00,Frölunda HC,Rögle BK,2-3,,Scandinavium,10456,4,"0,00%",06:00,"12,50",23,3,24,RBK,6,"0,00%",04:00,"8,00",21,2,25,FRÖ,"(1-1, 0-0, 1-1, 0-1)","1-1, 0-0, 1-1, 0-1"
1004820,18263,2026-03-05 19:00,,Linköping HC,3-4,,Husqvarna Garden,6800,2,"25,00%",07:39,"14,81",20,4,27,LHC,8,"100,00%",00:50,"13,04",23,3,23,HV71,"(1-1, 1-1, 1-1, 0-0, 0-1)","1-1, 1-1, 1-1, 0-0, 0-1"
1004821,18263,2026-03-05 19:00,Leksands IF,Luleå HF,3-1,,Tegera Arena,6211,8,"25,00%",06:51,"6,67",18,1,15,LHF,31,"0,00%",04:51,"14,29",14,3,21,LIF,"(0-0, 1-0, 2-1)","0-0, 1-0, 2-1"
1004822,18263,2026-03-05 19:00,IF Malmö Redhawks,Färjestad BK,2-1,,Malmö Arena,7172,28,"33,33%",04:15,"3,23",24,1,31,FBK,8,"0,00%",05:41,"7,69",30,2,26,MIF,"(0-0, 0-1, 1-0, 1-0)","0-0, 0-1, 1-0, 1-0"
1004823,18263,2026-03-05 19:00,Örebro HK,Djurgårdens IF,4-1,,Behrn Arena,5500,8,"0,00%",04:00,"6,25",24,1,16,DIF,4,"25,00%",07:52,"14,29",15,4,28,ÖHK,"(0-1, 2-0, 2-0)","0-1, 2-0, 2-0"
1004824,18263,2026-03-05 19:00,Timrå IK,Brynäs IF,1-4,,SCA Arena,5210,14,"100,00%",00:44,"14,29",29,4,28,BIF,10,"0,00%",06:00,"3,33",24,1,30,TIK,"(0-0, 1-2, 0-2)","0-0, 1-2, 0-2"
1004825,18263,2026-03-05 19:00,Växjö Lakers HC,Skellefteå AIK,4-1,,Vida Arena,5550,6,"0,00%",02:00,"5,00",25,1,20,SKE,2,"50,00%",03:45,"13,79",19,4,29,VÄX,"(1-0, 2-1, 1-0)","1-0, 2-1, 1-0"
1004826,18263,2026-03-07 15:15,LIF,HV71,4-3,,Tegera Arena,7650,10,"33,33%",04:47,"11,54",26,3,26,HV71,8,"50,00%",05:46,"13,33",23,4,30,LIF,"(3-0, 0-3, 1-0)","3-0, 0-3, 1-0"
1004827,18263,2026-03-07 15:15,Linköping HC,Brynäs IF,4-3,,Saab Arena,7900,4,"50,00%",02:23,"10,00",24,3,30,BIF,6,"100,00%",00:22,"14,29",27,4,28,LHC,"(1-1, 0-0, 2-2, 1-0)","1-1, 0-0, 2-2, 1-0"
1004828,18263,2026-03-07 15:15,IF Malmö Redhawks,Skellefteå AIK,6-7,,Malmö Arena,12600,10,"50,00%",06:02,"28,00",20,7,25,SKE,8,"25,00%",06:53,"23,08",18,6,26,MIF,"(4-4, 2-1, 0-2)","4-4, 2-1, 0-2"
1004829,18263,2026-03-07 15:15,Rögle BK,Färjestad BK,2-6,,Catena Arena,6310,14,"57,14%",09:05,"30,00",28,6,20,FBK,11,"16,67%",10:59,"6,67",14,2,30,RBK,"(1-3, 1-3, 0-0)","1-3, 1-3, 0-0"
1004830,18263,2026-03-07 18:00,Frölunda HC,Timrå IK,3-1,,Scandinavium,11714,8,"33,33%",05:18,"4,76",19,1,21,TIK,6,"25,00%",07:54,"13,64",20,3,22,FRÖ,"(0-0, 2-0, 1-1)","0-0, 2-0, 1-1"
1004831,18263,2026-03-07 18:00,Djurgårdens IF,Luleå HF,4-1,,"Hovet, Johanneshov",8094,6,"0,00%",04:00,"4,00",24,1,25,LHF,4,"100,00%",03:38,"14,29",24,4,28,DIF,"(2-1, 1-0, 1-0)","2-1, 1-0, 1-0"
1004832,18263,2026-03-07 18:00,Växjö Lakers HC,Örebro HK,3-2,,Vida Arena,5049,6,"0,00%",04:00,"6,90",26,2,29,ÖHK,6,"100,00%",03:04,"10,34",27,3,29,VÄX,"(0-0, 1-0, 1-2, 1-0)","0-0, 1-0, 1-2, 1-0"
1004834,18263,2026-03-10 19:00,Brynäs IF,IF Malmö Redhawks,1-2,,Monitor ERP Arena,8018,8,"0,00%",04:00,"8,70",29,2,23,MIF,4,"0,00%",03:48,"3,33",21,1,30,BIF,"(0-0, 1-1, 0-0, 0-0, 0-1)","0-0, 1-1, 0-0, 0-0, 0-1"
1004835,18263,2026-03-10 19:00,FBK,HV71,7-3,,Löfbergs Arena,7902,8,"0,00%",04:48,"20,00",20,3,15,HV71,8,"66,67%",03:36,"25,93",12,7,27,FBK,"(2-0, 2-3, 3-0)","2-0, 2-3, 3-0"
1004836,18263,2026-03-10 19:00,Leksands IF,Frölunda HC,4-2,,Tegera Arena,6064,4,"0,00%",06:00,"7,41",16,2,27,FRÖ,6,"100,00%",01:59,"20,00",25,4,20,LIF,"(0-0, 2-2, 2-0)","0-0, 2-2, 2-0"
1004837,18263,2026-03-10 19:00,Linköping HC,Luleå HF,1-2,,Saab Arena,7039,6,"0,00%",02:00,"11,11",20,2,18,LHF,4,"0,00%",04:00,"4,76",16,1,21,LHC,"(0-0, 1-2, 0-0)","0-0, 1-2, 0-0"
1004838,18263,2026-03-10 19:00,Örebro HK,Timrå IK,5-4,,Behrn Arena,5500,6,"66,67%",02:57,"16,00",26,4,25,TIK,6,"33,33%",05:14,"16,13",21,5,31,ÖHK,"(2-0, 2-2, 1-2)","2-0, 2-2, 1-2"
1004839,18263,2026-03-10 19:00,Skellefteå AIK,Rögle BK,3-5,,Skellefteå Kraft Arena,5692,6,"100,00%",01:07,"18,52",28,5,27,RBK,4,"0,00%",04:00,"9,68",22,3,31,SKE,"(1-1, 1-2, 1-2)","1-1, 1-2, 1-2"
1004833,18263,2026-03-10 19:00,Djurgårdens IF,Växjö Lakers HC,6-4,,"Hovet, Johanneshov",8094,35,"0,00%",04:00,"14,81",15,4,27,VÄX,6,"66,67%",07:18,"28,57",23,6,21,DIF,"(1-1, 1-3, 4-0)","1-1, 1-3, 4-0"
1004840,18263,2026-03-12 19:00,Färjestad BK,Timrå IK,3-2,,Löfbergs Arena,7975,12,"0,00%",03:38,"9,09",34,2,22,TIK,8,"20,00%",08:32,"8,11",20,3,37,FBK,"(2-1, 0-1, 1-0)","2-1, 0-1, 1-0"
1004841,18263,2026-03-12 19:00,Frölunda HC,Djurgårdens IF,1-3,,Scandinavium,11516,6,"25,00%",07:34,"14,29",27,3,21,DIF,8,"33,33%",05:15,"3,57",18,1,28,FRÖ,"(0-0, 0-1, 1-2)","0-0, 0-1, 1-2"
1004842,18263,2026-03-12 19:00,,Växjö Lakers HC,3-0,,Husqvarna Garden,6800,6,"0,00%",03:04,"0,00",21,0,23,VÄX,4,"33,33%",04:09,"12,50",23,3,24,HV71,"(0-0, 1-0, 2-0)","0-0, 1-0, 2-0"
1004843,18263,2026-03-12 19:00,Luleå HF,Rögle BK,2-5,,Coop Norrbotten Arena,6150,12,"100,00%",02:15,"16,13",24,5,31,RBK,12,"0,00%",03:37,"7,69",26,2,26,LHF,"(2-2, 0-3, 0-0)","2-2, 0-3, 0-0"
1004844,18263,2026-03-12 19:00,IF Malmö Redhawks,Leksands IF,7-2,,Malmö Arena,7357,8,"0,00%",06:00,"7,14",15,2,28,LIF,6,"50,00%",06:33,"31,82",26,7,22,MIF,"(3-0, 1-1, 3-1)","3-0, 1-1, 3-1"
1004845,18263,2026-03-12 19:00,Örebro HK,Brynäs IF,3-1,,Behrn Arena,5500,4,"0,00%",02:00,"3,57",21,1,28,BIF,2,"50,00%",03:45,"12,50",27,3,24,ÖHK,"(1-0, 2-0, 0-1)","1-0, 2-0, 0-1"
1004846,18263,2026-03-12 19:00,Skellefteå AIK,Linköping HC,5-2,,Skellefteå Kraft Arena,5191,8,"0,00%",02:00,"9,52",21,2,21,LHC,4,"33,33%",04:39,"19,23",19,5,26,SKE,"(1-0, 3-0, 1-2)","1-0, 3-0, 1-2"
1004847,18263,2026-03-14 15:15,BIF,HV71,3-4,,Monitor ERP Arena,8240,12,"33,33%",04:48,"30,77",38,4,13,HV71,8,"20,00%",09:02,"7,32",9,3,41,BIF,"(0-1, 1-2, 2-0, 0-1)","0-1, 1-2, 2-0, 0-1"
1004848,18263,2026-03-14 15:15,Frölunda HC,IF Malmö Redhawks,4-1,,Scandinavium,12044,2,"50,00%",03:42,"10,00",28,1,10,MIF,4,"0,00%",02:00,"12,50",9,4,32,FRÖ,"(2-0, 0-1, 2-0)","2-0, 0-1, 2-0"
1004849,18263,2026-03-14 15:15,Linköping HC,Örebro HK,3-2,,Saab Arena,7900,6,"0,00%",02:00,"10,53",17,2,19,ÖHK,2,"50,00%",03:31,"15,00",17,3,20,LHC,"(0-1, 0-1, 2-0, 1-0)","0-1, 0-1, 2-0, 1-0"
1004850,18263,2026-03-14 15:15,Luleå HF,Färjestad BK,1-3,,Coop Norrbotten Arena,6150,2,"0,00%",02:00,"13,64",19,3,22,FBK,2,"100,00%",01:35,"5,00",19,1,20,LHF,"(0-1, 1-0, 0-2)","0-1, 1-0, 0-2"
1004851,18263,2026-03-14 15:15,Djurgårdens IF,Skellefteå AIK,2-3,,"Hovet, Johanneshov",8098,10,"25,00%",06:17,"8,33",20,3,36,SKE,14,"100,00%",02:49,"9,09",33,2,22,DIF,"(0-0, 0-0, 2-3)","0-0, 0-0, 2-3"
1004852,18263,2026-03-14 15:15,Rögle BK,Leksands IF,6-2,,Catena Arena,6310,12,"20,00%",09:50,"11,11",24,2,18,LIF,33,"60,00%",04:47,"20,00",16,6,30,RBK,"(2-1, 3-1, 1-0)","2-1, 3-1, 1-0"
1004853,18263,2026-03-14 15:15,Timrå IK,Växjö Lakers HC,1-3,,SCA Arena,5514,4,"0,00%",06:00,"23,08",24,3,13,VÄX,6,"50,00%",02:11,"4,00",10,1,25,TIK,"(1-1, 0-1, 0-1)","1-1, 0-1, 0-1"
1079004,19791,2026-03-17 19:00,Örebro HK,Luleå HF,2-6,1,Behrn Arena,5500,10,"0,00%",02:00,"19,35",32,6,31,LHF,4,"33,33%",04:20,"5,88",25,2,34,ÖHK,"(0-0, 2-4, 0-2)","0-0, 2-4, 0-2"
1079005,19791,2026-03-17 19:00,Djurgårdens IF,IF Malmö Redhawks,3-2,1,"Hovet, Johanneshov",8094,30,"100,00%",01:13,"6,25",30,2,32,MIF,4,"50,00%",07:00,"9,09",30,3,33,DIF,"(0-1, 1-1, 1-0, 1-0)","0-1, 1-1, 1-0, 1-0"
1079006,19791,2026-03-19 19:00,Luleå HF,Örebro HK,1-3,2,Coop Norrbotten Arena,6150,6,"25,00%",06:30,"11,54",17,3,26,ÖHK,12,"0,00%",02:00,"5,56",23,1,18,LHF,"(0-0, 0-1, 1-2)","0-0, 0-1, 1-2"
1079007,19791,2026-03-19 19:00,IF Malmö Redhawks,Djurgårdens IF,2-1,2,Malmö Arena,9104,10,"0,00%",02:00,"5,56",24,1,18,DIF,8,"0,00%",04:00,"7,69",17,2,26,MIF,"(1-0, 0-0, 1-1)","1-0, 0-0, 1-1"
1079008,19791,2026-03-21 15:15,Luleå HF,Örebro HK,4-2,3,Coop Norrbotten Arena,6150,4,"0,00%",04:00,"7,69",21,2,26,ÖHK,4,"50,00%",03:34,"16,00",24,4,25,LHF,"(3-2, 0-0, 1-0)","3-2, 0-0, 1-0"
1079009,19791,2026-03-21 15:15,IF Malmö Redhawks,Djurgårdens IF,3-1,3,Malmö Arena,11158,12,"0,00%",02:00,"5,56",24,1,18,DIF,6,"25,00%",07:03,"11,11",17,3,27,MIF,"(0-0, 1-0, 2-1)","0-0, 1-0, 2-1"
1079010,19791,2026-03-23 19:00,Skellefteå AIK,IF Malmö Redhawks,4-1,4,Skellefteå Kraft Arena,5514,8,,,"5,88",34,1,17,MIF,4,,,"10,53",16,4,38,SKE,"(0-0, 2-1, 2-0)","0-0, 2-1, 2-0"
1079013,19791,2026-03-23 19:00,Frölunda HC,Luleå HF,2-3,4,Scandinavium,10562,8,"50,00%",02:40,"12,50",28,3,24,LHF,6,"33,33%",05:10,"6,67",21,2,30,FRÖ,"(1-1, 0-1, 1-0, 0-1)","1-1, 0-1, 1-0, 0-1"
1079011,19791,2026-03-24 19:00,Rögle BK,Färjestad BK,1-2,4,Catena Arena,6310,6,"0,00%",02:00,"10,00",26,2,20,FBK,26,"0,00%",02:00,"3,70",18,1,27,RBK,"(0-0, 0-1, 1-1)","0-0, 0-1, 1-1"
1079012,19791,2026-03-24 19:00,Växjö Lakers HC,Brynäs IF,6-2,4,Vida Arena,5550,8,"66,67%",05:10,"9,52",14,2,21,BIF,8,"66,67%",04:13,"30,00",19,6,20,VÄX,"(1-0, 0-1, 5-1)","1-0, 0-1, 5-1"
1079014,19791,2026-03-25 19:00,Skellefteå AIK,IF Malmö Redhawks,3-2,5,Skellefteå Kraft Arena,5801,4,"0,00%",02:00,"13,33",37,2,15,MIF,4,"0,00%",02:00,"7,50",13,3,40,SKE,"(0-0, 0-2, 3-0)","0-0, 0-2, 3-0"
1079017,19791,2026-03-25 19:00,Frölunda HC,Luleå HF,7-0,5,Scandinavium,12044,83,"0,00%",04:34,"0,00",19,0,14,LHF,14,"42,86%",10:22,"26,92",14,7,26,FRÖ,"(2-0, 2-0, 3-0)","2-0, 2-0, 3-0"
1079015,19791,2026-03-26 19:00,Rögle BK,Färjestad BK,5-6,5,Catena Arena,6310,16,"50,00%",02:18,"23,08",25,6,26,FBK,10,"20,00%",08:50,"16,67",20,5,30,RBK,"(5-1, 0-2, 0-2, 0-1)","5-1, 0-2, 0-2, 0-1"
1079016,19791,2026-03-26 19:00,Växjö Lakers HC,Brynäs IF,6-4,5,Vida Arena,5550,27,"50,00%",03:19,"15,38",11,4,26,BIF,4,"0,00%",02:40,"35,29",22,6,17,VÄX,"(1-2, 2-1, 3-1)","1-2, 2-1, 3-1"
1079018,19791,2026-03-27 19:00,IF Malmö Redhawks,Skellefteå AIK,2-4,6,Malmö Arena,9859,12,"0,00%",05:17,"13,33",29,4,30,SKE,6,"20,00%",08:46,"6,45",26,2,31,MIF,"(1-0, 0-2, 1-2)","1-0, 0-2, 1-2"
1079021,19791,2026-03-27 19:00,Luleå HF,Frölunda HC,2-1,6,Coop Norrbotten Arena,6150,60,"50,00%",02:00,"3,23",17,1,31,FRÖ,54,"25,00%",05:50,"10,53",30,2,19,LHF,"(0-0, 0-0, 1-1, 1-0)","0-0, 0-0, 1-1, 1-0"
1079019,19791,2026-03-28 15:15,Färjestad BK,Rögle BK,2-0,6,Löfbergs Arena,8250,6,"0,00%",06:00,"0,00",13,0,24,RBK,6,"33,33%",04:06,"13,33",24,2,15,FBK,"(0-0, 2-0, 0-0)","0-0, 2-0, 0-0"
1079020,19791,2026-03-28 15:15,Brynäs IF,Växjö Lakers HC,3-2,6,Monitor ERP Arena,8240,8,,,"10,00",30,2,20,VÄX,0,,,"9,09",18,3,33,BIF,"(0-0, 0-0, 2-2, 1-0)","0-0, 0-0, 2-2, 1-0"
1079022,19791,2026-03-29 15:00,IF Malmö Redhawks,Skellefteå AIK,2-1,7,Malmö Arena,9194,8,"0,00%",01:04,"2,56",13,1,39,SKE,2,"33,33%",06:12,"13,33",38,2,15,MIF,"(1-0, 0-1, 0-0, 1-0)","1-0, 0-1, 0-0, 1-0"
1079025,19791,2026-03-29 15:00,Luleå HF,Frölunda HC,4-3,7,Coop Norrbotten Arena,6150,12,"0,00%",03:27,"7,50",37,3,40,FRÖ,6,"0,00%",09:27,"9,76",37,4,41,LHF,"(0-2, 2-1, 1-0, 0-0, 0-0, 1-0)","0-2, 2-1, 1-0, 0-0, 0-0, 1-0"
1079023,19791,2026-03-30 19:00,Färjestad BK,Rögle BK,1-2,7,Löfbergs Arena,8250,10,"33,33%",05:56,"5,88",23,2,34,RBK,8,"0,00%",06:00,"4,17",32,1,24,FBK,"(0-0, 1-1, 0-1)","0-0, 1-1, 0-1"
1079024,19791,2026-03-30 19:00,Brynäs IF,Växjö Lakers HC,2-3,7,Monitor ERP Arena,8011,29,"50,00%",06:33,"17,65",30,3,17,VÄX,8,"25,00%",09:00,"6,25",14,2,32,BIF,"(1-1, 0-1, 1-1)","1-1, 0-1, 1-1"
1079026,19791,2026-03-31 19:00,Skellefteå AIK,IF Malmö Redhawks,4-0,8,Skellefteå Kraft Arena,5506,6,"0,00%",07:01,"0,00",41,0,12,MIF,10,"50,00%",02:35,"8,89",12,4,45,SKE,"(2-0, 0-0, 2-0)","2-0, 0-0, 2-0"
1079029,19791,2026-03-31 19:00,Frölunda HC,Luleå HF,2-1,8,Scandinavium,12044,10,"0,00%",02:00,"10,00",37,1,10,LHF,4,"0,00%",08:00,"5,13",9,2,39,FRÖ,"(0-0, 1-0, 1-1)","0-0, 1-0, 1-1"
1079027,19791,2026-04-01 19:00,Rögle BK,Färjestad BK,7-2,8,Catena Arena,6310,28,"0,00%",04:51,"7,41",21,2,27,FBK,12,"50,00%",10:45,"25,00",25,7,28,RBK,"(2-0, 1-2, 4-0)","2-0, 1-2, 4-0"
1079028,19791,2026-04-01 19:00,Växjö Lakers HC,Brynäs IF,2-1,8,Vida Arena,5550,46,"0,00%",02:00,"3,12",11,1,32,BIF,2,"0,00%",04:42,"15,38",31,2,13,VÄX,"(1-0, 0-0, 1-1)","1-0, 0-0, 1-1"
