season,round,round_index,team,elo
2025-26,R 38,38,Nürnberg Ice Tigers,1490.35
2025-26,R 38,38,Pinguins Bremerhaven,1507.27
2025-26,R 38,38,Schwenninger Wild Wings,1506.83
2025-26,R 38,38,Straubing Tigers,1563.68
2025-26,R 39,39,Adler Mannheim,1558.25
2025-26,R 39,39,Augsburger Panther,1473.39
2025-26,R 39,39,Dresdner Eislöwen,1331.64
2025-26,R 39,39,EHC Red Bull München,1546.92
2025-26,R 39,39,ERC Ingolstadt,1619.25
2025-26,R 39,39,Eisbären Berlin,1526.56
2025-26,R 39,39,Grizzlys Wolfsburg,1477.58
2025-26,R 39,39,Iserlohn Roosters,1402.04
2025-26,R 39,39,Kölner Haie,1569.33
2025-26,R 39,39,Löwen Frankfurt,1425.04
2025-26,R 39,39,Nürnberg Ice Tigers,1490.35
2025-26,R 39,39,Pinguins Bremerhaven,1493.11
2025-26,R 39,39,Schwenninger Wild Wings,1516.26
2025-26,R 39,39,Straubing Tigers,1570.29
2025-26,R 40,40,Adler Mannheim,1558.25
2025-26,R 40,40,Augsburger Panther,1459.08
2025-26,R 40,40,Dresdner Eislöwen,1345.95
2025-26,R 40,40,EHC Red Bull München,1546.92
2025-26,R 40,40,ERC Ingolstadt,1619.25
2025-26,R 40,40,Eisbären Berlin,1526.56
2025-26,R 40,40,Grizzlys Wolfsburg,1477.58
2025-26,R 40,40,Iserlohn Roosters,1402.04
2025-26,R 40,40,Kölner Haie,1569.33
2025-26,R 40,40,Löwen Frankfurt,1425.04
2025-26,R 40,40,Nürnberg Ice Tigers,1490.35
2025-26,R 40,40,Pinguins Bremerhaven,1493.11
2025-26,R 40,40,Schwenninger Wild Wings,1516.26
2025-26,R 40,40,Straubing Tigers,1570.29
2025-26,R 41,41,Adler Mannheim,1574.81
2025-26,R 41,41,Augsburger Panther,1459.08
2025-26,R 41,41,Dresdner Eislöwen,1345.95
2025-26,R 41,41,EHC Red Bull München,1546.92
2025-26,R 41,41,ERC Ingolstadt,1619.25
2025-26,R 41,41,Eisbären Berlin,1533.38
2025-26,R 41,41,Grizzlys Wolfsburg,1489.09
2025-26,R 41,41,Iserlohn Roosters,1395.22
2025-26,R 41,41,Kölner Haie,1579.72
2025-26,R 41,41,Löwen Frankfurt,1413.53
2025-26,R 41,41,Nürnberg Ice Tigers,1479.96
2025-26,R 41,41,Pinguins Bremerhaven,1510.09
2025-26,R 41,41,Schwenninger Wild Wings,1499.27
2025-26,R 41,41,Straubing Tigers,1553.72
2025-26,R 42,42,Adler Mannheim,1588.22
2025-26,R 42,42,Augsburger Panther,1445.67
2025-26,R 42,42,Dresdner Eislöwen,1338.42
2025-26,R 42,42,EHC Red Bull München,1557.63
2025-26,R 42,42,ERC Ingolstadt,1628.03
2025-26,R 42,42,Eisbären Berlin,1540.91
2025-26,R 42,42,Grizzlys Wolfsburg,1477.86
2025-26,R 42,42,Iserlohn Roosters,1416.64
2025-26,R 42,42,Kölner Haie,1590.5
2025-26,R 42,42,Löwen Frankfurt,1402.82
2025-26,R 42,42,Nürnberg Ice Tigers,1491.19
2025-26,R 42,42,Pinguins Bremerhaven,1499.31
2025-26,R 42,42,Schwenninger Wild Wings,1490.49
2025-26,R 42,42,Straubing Tigers,1532.3
2025-26,R 43,43,Adler Mannheim,1588.22
2025-26,R 43,43,Augsburger Panther,1445.67
2025-26,R 43,43,Dresdner Eislöwen,1338.42
2025-26,R 43,43,EHC Red Bull München,1568.57
2025-26,R 43,43,ERC Ingolstadt,1628.03
2025-26,R 43,43,Eisbären Berlin,1540.91
2025-26,R 43,43,Grizzlys Wolfsburg,1477.86
2025-26,R 43,43,Iserlohn Roosters,1416.64
2025-26,R 43,43,Kölner Haie,1579.56
2025-26,R 43,43,Löwen Frankfurt,1402.82
2025-26,R 43,43,Nürnberg Ice Tigers,1491.19
2025-26,R 43,43,Pinguins Bremerhaven,1499.31
2025-26,R 43,43,Schwenninger Wild Wings,1490.49
2025-26,R 43,43,Straubing Tigers,1532.3
2025-26,R 44,44,Adler Mannheim,1600.67
2025-26,R 44,44,Augsburger Panther,1445.67
2025-26,R 44,44,Dresdner Eislöwen,1330.64
2025-26,R 44,44,EHC Red Bull München,1568.57
2025-26,R 44,44,ERC Ingolstadt,1628.03
2025-26,R 44,44,Eisbären Berlin,1529.69
2025-26,R 44,44,Grizzlys Wolfsburg,1468.48
2025-26,R 44,44,Iserlohn Roosters,1424.43
2025-26,R 44,44,Kölner Haie,1579.56
2025-26,R 44,44,Löwen Frankfurt,1395.31
2025-26,R 44,44,Nürnberg Ice Tigers,1498.7
2025-26,R 44,44,Pinguins Bremerhaven,1508.7
2025-26,R 44,44,Schwenninger Wild Wings,1478.04
2025-26,R 44,44,Straubing Tigers,1543.52
2025-26,R 45,45,Adler Mannheim,1590.06
2025-26,R 45,45,Augsburger Panther,1437.46
2025-26,R 45,45,Dresdner Eislöwen,1322.51
2025-26,R 45,45,EHC Red Bull München,1577.11
2025-26,R 45,45,ERC Ingolstadt,1632.79
2025-26,R 45,45,Eisbären Berlin,1538.84
2025-26,R 45,45,Grizzlys Wolfsburg,1476.6
2025-26,R 45,45,Iserlohn Roosters,1419.67
2025-26,R 45,45,Kölner Haie,1590.16
2025-26,R 45,45,Löwen Frankfurt,1386.3
2025-26,R 45,45,Nürnberg Ice Tigers,1490.16
2025-26,R 45,45,Pinguins Bremerhaven,1516.9
2025-26,R 45,45,Schwenninger Wild Wings,1468.89
2025-26,R 45,45,Straubing Tigers,1552.53
2025-26,R 46,46,Adler Mannheim,1590.06
2025-26,R 46,46,Augsburger Panther,1437.46
2025-26,R 46,46,Dresdner Eislöwen,1322.51
2025-26,R 46,46,EHC Red Bull München,1584.42
2025-26,R 46,46,ERC Ingolstadt,1642.57
2025-26,R 46,46,Eisbären Berlin,1529.06
2025-26,R 46,46,Grizzlys Wolfsburg,1467.58
2025-26,R 46,46,Iserlohn Roosters,1419.67
2025-26,R 46,46,Kölner Haie,1599.18
2025-26,R 46,46,Löwen Frankfurt,1386.3
2025-26,R 46,46,Nürnberg Ice Tigers,1490.16
2025-26,R 46,46,Pinguins Bremerhaven,1516.9
2025-26,R 46,46,Schwenninger Wild Wings,1461.58
2025-26,R 46,46,Straubing Tigers,1552.53
2025-26,R 47,47,Adler Mannheim,1595.63
2025-26,R 47,47,Augsburger Panther,1446.0
2025-26,R 47,47,Dresdner Eislöwen,1314.26
2025-26,R 47,47,EHC Red Bull München,1584.42
2025-26,R 47,47,ERC Ingolstadt,1642.57
2025-26,R 47,47,Eisbären Berlin,1529.06
2025-26,R 47,47,Grizzlys Wolfsburg,1467.58
2025-26,R 47,47,Iserlohn Roosters,1414.11
2025-26,R 47,47,Kölner Haie,1599.18
2025-26,R 47,47,Löwen Frankfurt,1377.77
2025-26,R 47,47,Nürnberg Ice Tigers,1498.41
2025-26,R 47,47,Pinguins Bremerhaven,1507.92
2025-26,R 47,47,Schwenninger Wild Wings,1461.58
2025-26,R 47,47,Straubing Tigers,1561.5
2025-26,R 48,48,Adler Mannheim,1577.9
2025-26,R 48,48,Augsburger Panther,1439.21
2025-26,R 48,48,Dresdner Eislöwen,1314.26
2025-26,R 48,48,EHC Red Bull München,1594.91
2025-26,R 48,48,ERC Ingolstadt,1642.57
2025-26,R 48,48,Eisbären Berlin,1521.05
2025-26,R 48,48,Grizzlys Wolfsburg,1485.3
2025-26,R 48,48,Iserlohn Roosters,1423.79
2025-26,R 48,48,Kölner Haie,1607.19
2025-26,R 48,48,Löwen Frankfurt,1368.08
2025-26,R 48,48,Nürnberg Ice Tigers,1507.36
2025-26,R 48,48,Pinguins Bremerhaven,1497.43
2025-26,R 48,48,Schwenninger Wild Wings,1452.63
2025-26,R 48,48,Straubing Tigers,1568.3
2025-26,R 49,49,Adler Mannheim,1589.23
2025-26,R 49,49,Augsburger Panther,1431.15
2025-26,R 49,49,Dresdner Eislöwen,1310.56
2025-26,R 49,49,EHC Red Bull München,1607.13
2025-26,R 49,49,ERC Ingolstadt,1630.36
2025-26,R 49,49,Eisbären Berlin,1509.73
2025-26,R 49,49,Grizzlys Wolfsburg,1496.42
2025-26,R 49,49,Iserlohn Roosters,1412.67
2025-26,R 49,49,Kölner Haie,1612.23
2025-26,R 49,49,Löwen Frankfurt,1363.04
2025-26,R 49,49,Nürnberg Ice Tigers,1515.42
2025-26,R 49,49,Pinguins Bremerhaven,1511.18
2025-26,R 49,49,Schwenninger Wild Wings,1438.88
2025-26,R 49,49,Straubing Tigers,1572.0
2025-26,R 50,50,Adler Mannheim,1589.23
2025-26,R 50,50,Augsburger Panther,1417.25
2025-26,R 50,50,Dresdner Eislöwen,1324.45
2025-26,R 50,50,EHC Red Bull München,1591.25
2025-26,R 50,50,ERC Ingolstadt,1630.36
2025-26,R 50,50,Eisbären Berlin,1499.34
2025-26,R 50,50,Grizzlys Wolfsburg,1506.81
2025-26,R 50,50,Iserlohn Roosters,1424.34
2025-26,R 50,50,Kölner Haie,1621.74
2025-26,R 50,50,Löwen Frankfurt,1378.92
2025-26,R 50,50,Nürnberg Ice Tigers,1507.04
2025-26,R 50,50,Pinguins Bremerhaven,1501.68
2025-26,R 50,50,Schwenninger Wild Wings,1427.21
2025-26,R 50,50,Straubing Tigers,1580.39
2025-26,R 51,51,Adler Mannheim,1594.64
2025-26,R 51,51,Augsburger Panther,1411.84
2025-26,R 51,51,Dresdner Eislöwen,1320.07
2025-26,R 51,51,EHC Red Bull München,1595.63
2025-26,R 51,51,ERC Ingolstadt,1636.94
2025-26,R 51,51,Eisbären Berlin,1513.46
2025-26,R 51,51,Grizzlys Wolfsburg,1500.22
2025-26,R 51,51,Iserlohn Roosters,1438.92
2025-26,R 51,51,Kölner Haie,1626.66
2025-26,R 51,51,Löwen Frankfurt,1372.32
2025-26,R 51,51,Nürnberg Ice Tigers,1492.92
2025-26,R 51,51,Pinguins Bremerhaven,1508.28
2025-26,R 51,51,Schwenninger Wild Wings,1422.29
2025-26,R 51,51,Straubing Tigers,1565.81
2025-26,R 52,52,Adler Mannheim,1601.8
2025-26,R 52,52,Augsburger Panther,1406.68
2025-26,R 52,52,Dresdner Eislöwen,1308.55
2025-26,R 52,52,EHC Red Bull München,1600.78
2025-26,R 52,52,ERC Ingolstadt,1636.94
2025-26,R 52,52,Eisbären Berlin,1502.34
2025-26,R 52,52,Grizzlys Wolfsburg,1489.27
2025-26,R 52,52,Iserlohn Roosters,1432.45
2025-26,R 52,52,Kölner Haie,1633.13
2025-26,R 52,52,Löwen Frankfurt,1383.84
2025-26,R 52,52,Nürnberg Ice Tigers,1485.76
2025-26,R 52,52,Pinguins Bremerhaven,1519.41
2025-26,R 52,52,Schwenninger Wild Wings,1422.29
2025-26,R 52,52,Straubing Tigers,1576.76
2025-26,R 53,53,Adler Mannheim,1581.15
2025-26,R 53,53,Augsburger Panther,1417.13
2025-26,R 53,53,Dresdner Eislöwen,1329.2
2025-26,R 53,53,EHC Red Bull München,1607.68
2025-26,R 53,53,ERC Ingolstadt,1623.68
2025-26,R 53,53,Eisbären Berlin,1489.06
2025-26,R 53,53,Grizzlys Wolfsburg,1482.37
2025-26,R 53,53,Iserlohn Roosters,1443.97
2025-26,R 53,53,Kölner Haie,1642.12
2025-26,R 53,53,Löwen Frankfurt,1397.12
2025-26,R 53,53,Nürnberg Ice Tigers,1474.24
2025-26,R 53,53,Pinguins Bremerhaven,1532.67
2025-26,R 53,53,Schwenninger Wild Wings,1411.84
2025-26,R 53,53,Straubing Tigers,1567.77
2025-26,R 54,54,Adler Mannheim,1592.83
2025-26,R 54,54,Augsburger Panther,1406.45
2025-26,R 54,54,Dresdner Eislöwen,1324.04
2025-26,R 54,54,EHC Red Bull München,1596.0
2025-26,R 54,54,ERC Ingolstadt,1623.68
2025-26,R 54,54,Eisbären Berlin,1499.74
2025-26,R 54,54,Grizzlys Wolfsburg,1471.17
2025-26,R 54,54,Iserlohn Roosters,1436.47
2025-26,R 54,54,Kölner Haie,1647.28
2025-26,R 54,54,Löwen Frankfurt,1387.55
2025-26,R 54,54,Nürnberg Ice Tigers,1485.44
2025-26,R 54,54,Pinguins Bremerhaven,1540.17
2025-26,R 54,54,Schwenninger Wild Wings,1421.42
2025-26,R 54,54,Straubing Tigers,1567.77
2025-26,R 55,55,Adler Mannheim,1578.14
2025-26,R 55,55,Augsburger Panther,1397.31
2025-26,R 55,55,Dresdner Eislöwen,1319.56
2025-26,R 55,55,EHC Red Bull München,1583.3
2025-26,R 55,55,ERC Ingolstadt,1628.8
2025-26,R 55,55,Eisbären Berlin,1512.44
2025-26,R 55,55,Grizzlys Wolfsburg,1459.75
2025-26,R 55,55,Iserlohn Roosters,1445.61
2025-26,R 55,55,Kölner Haie,1653.06
2025-26,R 55,55,Löwen Frankfurt,1382.43
2025-26,R 55,55,Nürnberg Ice Tigers,1479.66
2025-26,R 55,55,Pinguins Bremerhaven,1544.64
2025-26,R 55,55,Schwenninger Wild Wings,1432.84
2025-26,R 55,55,Straubing Tigers,1582.46
2025-26,R 56,56,Adler Mannheim,1578.14
2025-26,R 56,56,Augsburger Panther,1397.31
2025-26,R 56,56,Dresdner Eislöwen,1319.56
2025-26,R 56,56,EHC Red Bull München,1583.3
2025-26,R 56,56,ERC Ingolstadt,1628.8
2025-26,R 56,56,Eisbären Berlin,1500.54
2025-26,R 56,56,Grizzlys Wolfsburg,1459.75
2025-26,R 56,56,Iserlohn Roosters,1457.51
2025-26,R 56,56,Kölner Haie,1653.06
2025-26,R 56,56,Löwen Frankfurt,1382.43
2025-26,R 56,56,Nürnberg Ice Tigers,1479.66
2025-26,R 56,56,Pinguins Bremerhaven,1544.64
2025-26,R 56,56,Schwenninger Wild Wings,1432.84
2025-26,R 56,56,Straubing Tigers,1582.46
2025-26,R 57,57,Adler Mannheim,1585.37
2025-26,R 57,57,Augsburger Panther,1389.09
2025-26,R 57,57,Dresdner Eislöwen,1319.56
2025-26,R 57,57,EHC Red Bull München,1597.12
2025-26,R 57,57,ERC Ingolstadt,1619.5
2025-26,R 57,57,Eisbären Berlin,1500.54
2025-26,R 57,57,Grizzlys Wolfsburg,1467.97
2025-26,R 57,57,Iserlohn Roosters,1457.51
2025-26,R 57,57,Kölner Haie,1662.37
2025-26,R 57,57,Löwen Frankfurt,1375.19
2025-26,R 57,57,Nürnberg Ice Tigers,1470.96
2025-26,R 57,57,Pinguins Bremerhaven,1553.34
2025-26,R 57,57,Schwenninger Wild Wings,1432.84
2025-26,R 57,57,Straubing Tigers,1568.64
2025-26,R 58,58,Adler Mannheim,1585.37
2025-26,R 58,58,Augsburger Panther,1389.09
2025-26,R 58,58,Dresdner Eislöwen,1314.35
2025-26,R 58,58,EHC Red Bull München,1597.12
2025-26,R 58,58,ERC Ingolstadt,1619.5
2025-26,R 58,58,Eisbären Berlin,1505.76
2025-26,R 58,58,Grizzlys Wolfsburg,1467.97
2025-26,R 58,58,Iserlohn Roosters,1457.51
2025-26,R 58,58,Kölner Haie,1662.37
2025-26,R 58,58,Löwen Frankfurt,1375.19
2025-26,R 58,58,Nürnberg Ice Tigers,1470.96
2025-26,R 58,58,Pinguins Bremerhaven,1553.34
2025-26,R 58,58,Schwenninger Wild Wings,1432.84
2025-26,R 58,58,Straubing Tigers,1568.64
2025-26,R 59,59,Adler Mannheim,1594.46
2025-26,R 59,59,Augsburger Panther,1385.73
2025-26,R 59,59,Dresdner Eislöwen,1314.35
2025-26,R 59,59,EHC Red Bull München,1608.44
2025-26,R 59,59,ERC Ingolstadt,1619.5
2025-26,R 59,59,Eisbären Berlin,1505.76
2025-26,R 59,59,Grizzlys Wolfsburg,1477.8
2025-26,R 59,59,Iserlohn Roosters,1446.19
2025-26,R 59,59,Kölner Haie,1665.72
2025-26,R 59,59,Löwen Frankfurt,1365.36
2025-26,R 59,59,Nürnberg Ice Tigers,1470.96
2025-26,R 59,59,Pinguins Bremerhaven,1544.26
2025-26,R 59,59,Schwenninger Wild Wings,1447.04
2025-26,R 59,59,Straubing Tigers,1554.44
2025-26,R 60,60,Adler Mannheim,1594.46
2025-26,R 60,60,Augsburger Panther,1385.73
2025-26,R 60,60,Dresdner Eislöwen,1314.35
2025-26,R 60,60,EHC Red Bull München,1608.44
2025-26,R 60,60,ERC Ingolstadt,1619.5
2025-26,R 60,60,Eisbären Berlin,1514.67
2025-26,R 60,60,Grizzlys Wolfsburg,1477.8
2025-26,R 60,60,Iserlohn Roosters,1446.19
2025-26,R 60,60,Kölner Haie,1665.72
2025-26,R 60,60,Löwen Frankfurt,1365.36
2025-26,R 60,60,Nürnberg Ice Tigers,1470.96
2025-26,R 60,60,Pinguins Bremerhaven,1544.26
2025-26,R 60,60,Schwenninger Wild Wings,1438.13
2025-26,R 60,60,Straubing Tigers,1554.44
2025-26,R 61,61,Adler Mannheim,1580.5
2025-26,R 61,61,Augsburger Panther,1398.66
2025-26,R 61,61,Dresdner Eislöwen,1311.33
2025-26,R 61,61,EHC Red Bull München,1611.45
2025-26,R 61,61,ERC Ingolstadt,1627.65
2025-26,R 61,61,Eisbären Berlin,1514.67
2025-26,R 61,61,Grizzlys Wolfsburg,1466.9
2025-26,R 61,61,Iserlohn Roosters,1457.1
2025-26,R 61,61,Kölner Haie,1672.64
2025-26,R 61,61,Löwen Frankfurt,1352.43
2025-26,R 61,61,Nürnberg Ice Tigers,1484.91
2025-26,R 61,61,Pinguins Bremerhaven,1537.35
2025-26,R 61,61,Schwenninger Wild Wings,1438.13
2025-26,R 61,61,Straubing Tigers,1546.29
2025-26,R 62,62,Adler Mannheim,1585.53
2025-26,R 62,62,Augsburger Panther,1416.86
2025-26,R 62,62,Dresdner Eislöwen,1306.31
2025-26,R 62,62,EHC Red Bull München,1597.96
2025-26,R 62,62,ERC Ingolstadt,1627.65
2025-26,R 62,62,Eisbären Berlin,1499.24
2025-26,R 62,62,Grizzlys Wolfsburg,1482.32
2025-26,R 62,62,Iserlohn Roosters,1452.61
2025-26,R 62,62,Kölner Haie,1677.12
2025-26,R 62,62,Löwen Frankfurt,1352.43
2025-26,R 62,62,Nürnberg Ice Tigers,1498.4
2025-26,R 62,62,Pinguins Bremerhaven,1520.39
2025-26,R 62,62,Schwenninger Wild Wings,1455.08
2025-26,R 62,62,Straubing Tigers,1528.09
2025-26,R 63,63,Adler Mannheim,1592.64
2025-26,R 63,63,Augsburger Panther,1416.86
2025-26,R 63,63,Dresdner Eislöwen,1306.31
2025-26,R 63,63,EHC Red Bull München,1597.96
2025-26,R 63,63,ERC Ingolstadt,1627.65
2025-26,R 63,63,Eisbären Berlin,1499.24
2025-26,R 63,63,Grizzlys Wolfsburg,1475.21
2025-26,R 63,63,Iserlohn Roosters,1452.61
2025-26,R 63,63,Kölner Haie,1677.12
2025-26,R 63,63,Löwen Frankfurt,1352.43
2025-26,R 63,63,Nürnberg Ice Tigers,1498.4
2025-26,R 63,63,Pinguins Bremerhaven,1520.39
2025-26,R 63,63,Schwenninger Wild Wings,1455.08
2025-26,R 63,63,Straubing Tigers,1528.09
2025-26,R 64,64,Adler Mannheim,1592.64
2025-26,R 64,64,Augsburger Panther,1408.71
2025-26,R 64,64,Dresdner Eislöwen,1298.48
2025-26,R 64,64,EHC Red Bull München,1608.41
2025-26,R 64,64,ERC Ingolstadt,1627.65
2025-26,R 64,64,Eisbären Berlin,1499.24
2025-26,R 64,64,Grizzlys Wolfsburg,1475.21
2025-26,R 64,64,Iserlohn Roosters,1460.44
2025-26,R 64,64,Kölner Haie,1681.48
2025-26,R 64,64,Löwen Frankfurt,1347.09
2025-26,R 64,64,Nürnberg Ice Tigers,1506.55
2025-26,R 64,64,Pinguins Bremerhaven,1509.94
2025-26,R 64,64,Schwenninger Wild Wings,1450.72
2025-26,R 64,64,Straubing Tigers,1533.43
2025-26,R 65,65,Adler Mannheim,1603.09
2025-26,R 65,65,Augsburger Panther,1401.54
2025-26,R 65,65,Dresdner Eislöwen,1293.08
2025-26,R 65,65,EHC Red Bull München,1597.96
2025-26,R 65,65,ERC Ingolstadt,1634.45
2025-26,R 65,65,Eisbären Berlin,1480.94
2025-26,R 65,65,Grizzlys Wolfsburg,1480.61
2025-26,R 65,65,Iserlohn Roosters,1452.01
2025-26,R 65,65,Kölner Haie,1688.35
2025-26,R 65,65,Löwen Frankfurt,1365.4
2025-26,R 65,65,Nürnberg Ice Tigers,1499.68
2025-26,R 65,65,Pinguins Bremerhaven,1517.11
2025-26,R 65,65,Schwenninger Wild Wings,1443.91
2025-26,R 65,65,Straubing Tigers,1541.86
2025-26,R 66,66,Adler Mannheim,1609.0
2025-26,R 66,66,Augsburger Panther,1413.79
2025-26,R 66,66,Dresdner Eislöwen,1290.13
2025-26,R 66,66,EHC Red Bull München,1583.41
2025-26,R 66,66,ERC Ingolstadt,1637.4
2025-26,R 66,66,Eisbären Berlin,1468.69
2025-26,R 66,66,Grizzlys Wolfsburg,1491.65
2025-26,R 66,66,Iserlohn Roosters,1446.1
2025-26,R 66,66,Kölner Haie,1667.44
2025-26,R 66,66,Löwen Frankfurt,1386.32
2025-26,R 66,66,Nürnberg Ice Tigers,1490.2
2025-26,R 66,66,Pinguins Bremerhaven,1506.06
2025-26,R 66,66,Schwenninger Wild Wings,1458.46
2025-26,R 66,66,Straubing Tigers,1551.33
2025-26,R 67,67,Adler Mannheim,1593.91
2025-26,R 67,67,Augsburger Panther,1428.88
2025-26,R 67,67,Dresdner Eislöwen,1287.0
2025-26,R 67,67,EHC Red Bull München,1583.41
2025-26,R 67,67,ERC Ingolstadt,1637.4
2025-26,R 67,67,Eisbären Berlin,1461.03
2025-26,R 67,67,Grizzlys Wolfsburg,1479.8
2025-26,R 67,67,Iserlohn Roosters,1461.41
2025-26,R 67,67,Kölner Haie,1670.57
2025-26,R 67,67,Löwen Frankfurt,1403.83
2025-26,R 67,67,Nürnberg Ice Tigers,1474.9
2025-26,R 67,67,Pinguins Bremerhaven,1488.56
2025-26,R 67,67,Schwenninger Wild Wings,1470.31
2025-26,R 67,67,Straubing Tigers,1559.0
2025-26,R 68,68,Adler Mannheim,1600.96
2025-26,R 68,68,Augsburger Panther,1422.91
2025-26,R 68,68,Dresdner Eislöwen,1281.94
2025-26,R 68,68,EHC Red Bull München,1589.39
2025-26,R 68,68,ERC Ingolstadt,1637.4
2025-26,R 68,68,Eisbären Berlin,1474.9
2025-26,R 68,68,Grizzlys Wolfsburg,1467.75
2025-26,R 68,68,Iserlohn Roosters,1447.53
2025-26,R 68,68,Kölner Haie,1670.57
2025-26,R 68,68,Löwen Frankfurt,1392.91
2025-26,R 68,68,Nürnberg Ice Tigers,1479.96
2025-26,R 68,68,Pinguins Bremerhaven,1481.5
2025-26,R 68,68,Schwenninger Wild Wings,1481.22
2025-26,R 68,68,Straubing Tigers,1571.05
2025-26,R 69,69,Adler Mannheim,1590.11
2025-26,R 69,69,Augsburger Panther,1412.81
2025-26,R 69,69,Dresdner Eislöwen,1301.24
2025-26,R 69,69,EHC Red Bull München,1581.69
2025-26,R 69,69,ERC Ingolstadt,1644.85
2025-26,R 69,69,Eisbären Berlin,1464.16
2025-26,R 69,69,Grizzlys Wolfsburg,1455.62
2025-26,R 69,69,Iserlohn Roosters,1457.63
2025-26,R 69,69,Kölner Haie,1678.27
2025-26,R 69,69,Löwen Frankfurt,1405.04
2025-26,R 69,69,Nürnberg Ice Tigers,1472.52
2025-26,R 69,69,Pinguins Bremerhaven,1492.24
2025-26,R 69,69,Schwenninger Wild Wings,1461.93
2025-26,R 69,69,Straubing Tigers,1581.91
2025-26,R 70,70,Adler Mannheim,1595.23
2025-26,R 70,70,Augsburger Panther,1407.69
2025-26,R 70,70,Dresdner Eislöwen,1293.97
2025-26,R 70,70,EHC Red Bull München,1588.26
2025-26,R 70,70,ERC Ingolstadt,1644.85
2025-26,R 70,70,Eisbären Berlin,1471.42
2025-26,R 70,70,Grizzlys Wolfsburg,1455.62
2025-26,R 70,70,Iserlohn Roosters,1451.05
2025-26,R 70,70,Kölner Haie,1683.39
2025-26,R 70,70,Löwen Frankfurt,1399.91
2025-26,R 70,70,Nürnberg Ice Tigers,1458.3
2025-26,R 70,70,Pinguins Bremerhaven,1484.35
2025-26,R 70,70,Schwenninger Wild Wings,1476.14
2025-26,R 70,70,Straubing Tigers,1589.8
2025-26,R 71,71,Adler Mannheim,1614.55
2025-26,R 71,71,Augsburger Panther,1416.7
2025-26,R 71,71,Dresdner Eislöwen,1284.96
2025-26,R 71,71,EHC Red Bull München,1596.57
2025-26,R 71,71,ERC Ingolstadt,1644.85
2025-26,R 71,71,Eisbären Berlin,1481.04
2025-26,R 71,71,Grizzlys Wolfsburg,1447.31
2025-26,R 71,71,Iserlohn Roosters,1459.59
2025-26,R 71,71,Kölner Haie,1664.07
2025-26,R 71,71,Löwen Frankfurt,1391.37
2025-26,R 71,71,Nürnberg Ice Tigers,1448.68
2025-26,R 71,71,Pinguins Bremerhaven,1484.35
2025-26,R 71,71,Schwenninger Wild Wings,1469.0
2025-26,R 71,71,Straubing Tigers,1596.95
2025-26,R 72,72,Adler Mannheim,1631.81
2025-26,R 72,72,Augsburger Panther,1408.2
2025-26,R 72,72,Dresdner Eislöwen,1282.22
2025-26,R 72,72,EHC Red Bull München,1601.27
2025-26,R 72,72,ERC Ingolstadt,1627.59
2025-26,R 72,72,Eisbären Berlin,1495.87
2025-26,R 72,72,Grizzlys Wolfsburg,1433.51
2025-26,R 72,72,Iserlohn Roosters,1443.13
2025-26,R 72,72,Kölner Haie,1649.24
2025-26,R 72,72,Löwen Frankfurt,1386.67
2025-26,R 72,72,Nürnberg Ice Tigers,1462.48
2025-26,R 72,72,Pinguins Bremerhaven,1500.81
2025-26,R 72,72,Schwenninger Wild Wings,1477.5
2025-26,R 72,72,Straubing Tigers,1599.69
2025-26,R 73,73,Adler Mannheim,1617.61
2025-26,R 73,73,Augsburger Panther,1402.64
2025-26,R 73,73,Dresdner Eislöwen,1274.79
2025-26,R 73,73,EHC Red Bull München,1624.17
2025-26,R 73,73,ERC Ingolstadt,1633.15
2025-26,R 73,73,Eisbären Berlin,1510.07
2025-26,R 73,73,Grizzlys Wolfsburg,1453.1
2025-26,R 73,73,Iserlohn Roosters,1434.12
2025-26,R 73,73,Kölner Haie,1629.65
2025-26,R 73,73,Löwen Frankfurt,1394.1
2025-26,R 73,73,Nürnberg Ice Tigers,1452.86
2025-26,R 73,73,Pinguins Bremerhaven,1510.42
2025-26,R 73,73,Schwenninger Wild Wings,1486.52
2025-26,R 73,73,Straubing Tigers,1576.78
2025-26,R 74,74,Adler Mannheim,1624.24
2025-26,R 74,74,Augsburger Panther,1394.08
2025-26,R 74,74,Dresdner Eislöwen,1268.16
2025-26,R 74,74,EHC Red Bull München,1604.02
2025-26,R 74,74,ERC Ingolstadt,1633.15
2025-26,R 74,74,Eisbären Berlin,1530.22
2025-26,R 74,74,Grizzlys Wolfsburg,1461.66
2025-26,R 74,74,Iserlohn Roosters,1434.12
2025-26,R 74,74,Kölner Haie,1641.15
2025-26,R 74,74,Löwen Frankfurt,1385.78
2025-26,R 74,74,Nürnberg Ice Tigers,1461.19
2025-26,R 74,74,Pinguins Bremerhaven,1517.05
2025-26,R 74,74,Schwenninger Wild Wings,1479.89
2025-26,R 74,74,Straubing Tigers,1565.29
2025-26,R 75,75,Adler Mannheim,1631.25
2025-26,R 75,75,Augsburger Panther,1394.08
2025-26,R 75,75,Dresdner Eislöwen,1268.16
2025-26,R 75,75,EHC Red Bull München,1623.18
2025-26,R 75,75,ERC Ingolstadt,1613.99
2025-26,R 75,75,Eisbären Berlin,1541.23
2025-26,R 75,75,Grizzlys Wolfsburg,1461.66
2025-26,R 75,75,Iserlohn Roosters,1434.12
2025-26,R 75,75,Kölner Haie,1646.94
2025-26,R 75,75,Löwen Frankfurt,1385.78
