game_id,event_idx,period,time,elapsed_seconds,event_type,team,player,player_jersey,foul_type,goal_type,is_empty_net,penalty_minutes,penalty_reason,score_state,secondary_player_1,secondary_player_2
20261105000233,8,2,58:21,3501,penalty,SCB,Ramon Untersander,65,124,,,2,,,,
20261105000233,9,3,75:29,4529,penalty,SCB,Marc Marchon,8,129,,,2,,,,
20261105000233,10,3,75:33,4533,penalty,SCRJ,Dominic Lammer,89,120,,,2,,,,
20261105000233,11,3,92:18,5538,penalty,SCRJ,Luca Capaul,7,121,,,2,,,,
20261105000233,12,3,95:52,5752,gk_out,SCB,Adam Reideborn,36,,,,,,,,
20261105000233,13,3,96:49,5809,goal,SCB,Marc Marchon,8,,EQ,,,,2:2,Miro Aaltonen,Waltteri Merelä
20261105000233,14,3,96:49,5809,gk_in,SCB,Adam Reideborn,36,,,,,,,,
20261105000233,15,4,108:20,6500,none,SCB,,,,,,,,,,
20261105000234,0,1,5:28,328,goal,GSHC,Tim Berni,21,,EQ,,,,1:0,Marco Miranda,Marc-Antoine Pouliot
20261105000234,1,1,7:09,429,penalty,LHC,Nathan Vouardoux,67,116,,,2,,,,
20261105000234,2,1,7:09,429,penalty,GSHC,Vincent Praplan,11,116,,,2,,,,
20261105000234,3,1,7:34,454,penalty,LHC,Austin Czarnik,27,116,,,2,,,,
20261105000234,4,1,7:34,454,penalty,LHC,Austin Czarnik,27,136,,,2,,,,
20261105000234,5,1,7:34,454,penalty,GSHC,Matthew Verboon,23,124,,,2,,,,
20261105000234,6,1,7:34,454,penalty,GSHC,Matthew Verboon,23,116,,,2,,,,
20261105000234,7,1,8:50,530,penalty,LHC,Aurélien Marti,7,121,,,2,,,,
20261105000234,8,1,11:56,716,goal,GSHC,Marco Miranda,85,,PP1,,,,2:0,Simon Le Coultre,Marc-Antoine Pouliot
20261105000234,9,1,13:23,803,penalty,LHC,Michael Hügli,19,116,,,2,,,,
20261105000234,10,1,13:23,803,penalty,GSHC,Josh Jooris,19,124,,,2,,,,
20261105000234,11,1,13:23,803,penalty,GSHC,Josh Jooris,19,136,,,2,,,,
20261105000234,12,1,23:35,1415,goal,LHC,Jason Fuchs,14,,EQ,,,,2:1,Michael Hügli,
20261105000234,13,1,26:58,1618,penalty,GSHC,Vili Saarijärvi,46,122,,,2,,,,
20261105000234,14,1,30:59,1859,penalty,LHC,Floran Douay,72,113,,,5,,,,
20261105000234,15,1,30:59,1859,penalty,LHC,Floran Douay,72,113,,,20,,,,
20261105000234,16,2,35:03,2103,penalty,LHC,Cédric Fiedler,66,120,,,2,,,,
20261105000234,17,2,35:27,2127,goal,GSHC,Jesse Puljujärvi,9,,PP2,,,,3:1,Vili Saarijärvi,
20261105000234,18,2,38:33,2313,goal,GSHC,Jimmy Vesey,16,,PP1,,,,4:1,Josh Jooris,Jesse Puljujärvi
20261105000234,19,2,40:11,2411,goal,GSHC,Josh Jooris,19,,EQ,,,,5:1,Simon Le Coultre,Vili Saarijärvi
20261105000234,20,2,50:11,3011,penalty,GSHC,Josh Jooris,19,120,,,2,,,,
20261105000234,21,2,51:56,3116,penalty,LHC,,,135,,,2,,,,
20261105000234,22,2,51:56,3116,penalty,GSHC,Marc-Antoine Pouliot,78,131,,,2,,,,
20261105000234,23,2,53:32,3212,goal,LHC,Austin Czarnik,27,,EQ,,,,5:2,Sami Niku,Théo Rochette
20261105000234,24,2,54:14,3254,goal,GSHC,Josh Jooris,19,,EQ,,,,6:2,Vincent Praplan,Simas Ignatavicius
20261105000234,25,2,56:42,3402,goal,LHC,Austin Czarnik,27,,EQ,,,,6:3,Gael Haas,Aurélien Marti
20261105000234,26,2,56:59,3419,penalty,GSHC,Jan Rutta,44,121,,,2,,,,
20261105000234,27,2,58:56,3536,penalty,LHC,Sami Niku,8,119,,,2,,,,
20261105000234,28,3,89:01,5341,gk_out,LHC,Connor Hughes,31,,,,,,,,
20261105000234,29,3,90:12,5412,gk_in,LHC,Connor Hughes,31,,,,,,,,
20261105000234,30,3,91:53,5513,gk_out,LHC,Connor Hughes,31,,,,,,,,
20261105000234,31,3,98:55,5935,goal,GSHC,Jesse Puljujärvi,9,,"EQ,EN",,,,7:3,Markus Granlund,
20261105000234,32,3,98:55,5935,gk_in,LHC,Connor Hughes,31,,,,,,,,
20261105000235,0,1,10:03,603,goal,EHCK,Leandro Profico,41,,EQ,,,,1:0,Max Lindroth,Dario Meyer
20261105000235,1,1,13:29,809,penalty,EHCK,Leandro Profico,41,122,,,2,,,,
20261105000235,2,1,15:57,957,goal,EHCK,Keanu Derungs,11,,SH1,,,,2:0,,
20261105000235,3,1,20:14,1214,goal,EHCK,Nolan Diem,93,,EQ,,,,3:0,Petteri Puhakka,Keijo Weibel
20261105000235,4,2,38:51,2331,goal,FRI,Yannick Rathgeb,27,,EQ,,,,3:1,Michael Kapla,Marcus Sörensen
20261105000235,5,2,58:32,3512,penalty,FRI,Maximilian Streule,77,119,,,2,,,,
20261105000235,6,3,68:44,4124,goal,EHCK,Dario Meyer,88,,EQ,,,,4:1,Tyler Morley,Mischa Ramel
20261105000235,7,3,80:11,4811,goal,FRI,Henrik Borgström,21,,EQ,,,,4:2,Attilio Biasca,Christoph Bertschy
20261105000235,8,3,83:25,5005,penalty,EHCK,Reto Schäppi,91,126,,,2,,,,
20261105000235,9,3,90:31,5431,penalty,FRI,Jacob De la Rose,95,116,,,2,,,,
20261105000235,10,3,90:31,5431,penalty,EHCK,Steve Kellenberger,19,121,,,2,,,,
20261105000235,11,3,93:35,5615,gk_out,FRI,Reto Berra,20,,,,,,,,
20261105000235,12,3,93:42,5622,penalty,FRI,Andrea Glauser,96,116,,,2,,,,
20261105000235,13,3,93:42,5622,penalty,EHCK,Tyler Morley,86,116,,,2,,,,
20261105000235,14,3,93:42,5622,gk_in,FRI,Reto Berra,20,,,,,,,,
20261105000235,15,3,94:03,5643,gk_out,FRI,Reto Berra,20,,,,,,,,
20261105000235,16,3,98:44,5924,goal,FRI,Jacob De la Rose,95,,EQ,,,,4:3,Henrik Borgström,Yannick Rathgeb
20261105000235,17,3,98:44,5924,gk_in,FRI,Reto Berra,20,,,,,,,,
20261105000235,18,3,98:52,5932,gk_out,FRI,Reto Berra,20,,,,,,,,
20261105000236,0,1,15:03,903,goal,SCL,Andre Petersson,20,,EQ,,,,1:0,Hannes Björninen,Santtu Kinnunen
20261105000236,1,1,25:32,1532,goal,HCL,Jiri Sekac,10,,EQ,,,,1:1,Santeri Alatalo,Mike Sgarbossa
20261105000236,2,2,35:04,2104,goal,SCL,Saku Mäenalanen,8,,EQ,,,,2:1,Jiri Felcman,Andre Petersson
20261105000236,3,2,43:26,2606,penalty,SCL,Noah Meier,24,122,,,2,,,,
20261105000236,4,2,46:51,2811,goal,HCL,Giovanni Morini,23,,EQ,,,,2:2,David Aebischer,Jiri Sekac
20261105000236,5,2,49:16,2956,penalty,HCL,Santeri Alatalo,22,121,,,2,,,,
20261105000236,6,2,60:38,3638,penalty,SCL,Harri Pesonen,82,126,,,2,,,,
20261105000236,7,2,63:50,3830,goal,HCL,Luca Fazzini,17,,PP1,,,,2:3,Dario Simion,Zach Sanford
20261105000236,8,3,82:24,4944,penalty,HCL,Calvin Thürkauf,97,116,,,2,,,,
20261105000236,9,3,96:42,5802,gk_out,SCL,Luca Boltshauser,39,,,,,,,,
20261105000236,10,3,96:58,5818,goal,HCL,Calvin Thürkauf,97,,"EQ,EN",,,,2:4,,
20261105000236,11,3,96:58,5818,gk_in,SCL,Luca Boltshauser,39,,,,,,,,
20261105000236,12,3,97:08,5828,gk_out,SCL,Luca Boltshauser,39,,,,,,,,
20261105000236,13,3,97:21,5841,penalty,SCL,Julian Schmutz,71,122,,,2,,,,
20261105000236,14,3,97:21,5841,gk_in,SCL,Luca Boltshauser,39,,,,,,,,
20261105000237,0,1,9:15,555,goal,ZSC,Justin Sigrist,13,,EQ,,,,1:0,Alessandro Segafredo,Dario Trutmann
20261105000237,1,1,18:55,1135,penalty,ZSC,Vinzenz Rohrer,9,122,,,2,,,,
20261105000237,2,1,27:23,1643,penalty,EHCB,Niko Huuhtanen,88,116,,,2,,,,
20261105000237,3,1,27:23,1643,penalty,EHCB,Rodwin Dionicio,94,120,,,2,,,,
20261105000237,4,1,27:23,1643,penalty,ZSC,Yannick Weber,6,116,,,2,,,,
20261105000237,5,1,33:20,2000,penalty,EHCB,Lias Andersson,24,116,,,2,,,,
20261105000237,6,1,33:20,2000,penalty,ZSC,Nicolas Baechler,18,116,,,2,,,,
20261105000237,7,2,50:30,3030,goal,EHCB,Mark Sever,23,,EQ,,,,1:1,Miro Zryd,Luca Christen
20261105000237,8,3,67:17,4037,penalty,EHCB,Rodwin Dionicio,94,120,,,2,,,,
20261105000237,9,3,70:22,4222,goal,ZSC,Derek Grant,27,,PP1,,,,2:1,Mikko Lehtonen,Denis Malgin
20261105000237,10,3,75:01,4501,penalty,EHCB,Niko Huuhtanen,88,106,,,5,,,,
20261105000237,11,3,75:01,4501,penalty,EHCB,Niko Huuhtanen,88,106,,,20,,,,
20261105000237,12,3,75:23,4523,penalty,ZSC,Denis Malgin,62,125,,,2,,,,
20261105000237,13,3,82:25,4945,goal,ZSC,Derek Grant,27,,PP1,,,,3:1,Sven Andrighetto,Patrick Geering
20261105000237,14,3,84:17,5057,penalty,EHCB,,,104,,,2,,,,
20261105000237,15,3,84:17,5057,penalty,ZSC,Willy Riedi,8,132,,,2,,,,
20261105000237,16,3,86:47,5207,penalty,ZSC,Rudolfs Balcers,38,122,,,2,,,,
20261105000237,17,3,88:27,5307,penalty,EHCB,Marcus Sylvegard,29,116,,,2,,,,
20261105000237,18,3,88:27,5307,penalty,ZSC,Derek Grant,27,116,,,2,,,,
20261105000237,19,3,91:52,5512,penalty,EHCB,Yanick Stampfli,18,116,,,2,,,,
20261105000237,20,3,93:49,5629,goal,ZSC,Jesper Frödén,28,,PP1,,,,4:1,Derek Grant,Denis Malgin
20261105000237,21,3,95:18,5718,penalty,EHCB,Rodwin Dionicio,94,104,,,2,,,,
20261105000237,22,3,97:18,5838,penalty,ZSC,Willy Riedi,8,125,,,2,,,,
20261105000237,23,3,98:28,5908,goal,EHCB,Linus Hultström,33,,EQ,,,,4:2,Marcus Sylvegard,Lias Andersson
20261105000237,24,3,98:38,5918,gk_out,EHCB,Harri Säteri,35,,,,,,,,
20261105000238,0,1,15:04,904,goal,EVZ,Sven Senteler,88,,EQ,,,,1:0,Colin Lindemann,Livio Stadler
20261105000238,1,1,20:41,1241,goal,HCD,Michael Fora,20,,EQ,,,,1:1,Rasmus Asplund,Simon Knak
20261105000238,2,2,55:09,3309,penalty,HCD,Klas Dahlbeck,6,121,,,2,,,,
20261105000238,3,2,56:54,3414,goal,EVZ,Jan Kovar,43,,PP1,,,,2:1,Dominik Kubalik,Tomas Tatar
20261105000238,4,2,60:39,3639,penalty,HCD,Brendan Lemieux,22,124,,,2,,,,
20261105000238,5,2,62:01,3721,penalty,EVZ,Fabrice Herzog,68,125,,,2,,,,
20261105000238,6,2,65:06,3906,penalty,HCD,Brendan Lemieux,22,121,,,2,,,,
20261105000238,7,3,70:40,4240,penalty,EVZ,Gregory Hofmann,15,122,,,2,,,,
20261105000238,8,3,85:37,5137,goal,HCD,Brendan Lemieux,22,,EQ,,,,2:2,Klas Dahlbeck,Lukas Frick
20261105000238,9,4,108:20,6500,none,EVZ,,,,,,,,,,
20261105000239,0,2,40:58,2458,goal,HCA,Christophe Cavalleri,73,,EQ,,,,1:0,Cole Cormier,Killian Mottet
20261105000239,1,2,58:40,3520,goal,HCA,Jonathan Hazen,4,,EQ,,,,2:0,Anttoni Honka,Kevin Fey
20261105000239,2,2,60:59,3659,goal,SCB,Alain Graf,43,,EQ,,,,2:1,Marc Marchon,Romain Loeffel
20261105000239,3,3,79:05,4745,penalty,SCB,Alain Graf,43,116,,,2,,,,
20261105000239,4,3,79:05,4745,penalty,HCA,Kevin Fey,26,116,,,2,,,,
20261105000239,5,3,84:10,5050,goal,SCB,Waltteri Merelä,19,,EQ,,,,2:2,Victor Ejdsell,Miro Aaltonen
20261105000239,6,3,95:30,5730,goal,SCB,Victor Ejdsell,9,,EQ,,,,2:3,Waltteri Merelä,Romain Loeffel
20261105000239,7,3,97:18,5838,gk_out,HCA,Damiano Ciaccio,40,,,,,,,,
20261105000239,8,3,97:26,5846,goal,SCB,Ramon Untersander,65,,"EQ,EN",,,,2:4,,
20261105000239,9,3,97:26,5846,gk_in,HCA,Damiano Ciaccio,40,,,,,,,,
20261105000239,10,3,97:38,5858,gk_out,HCA,Damiano Ciaccio,40,,,,,,,,
20261105000239,11,3,98:37,5917,goal,HCA,Jerry Turkulainen,32,,EQ,,,,3:4,Anttoni Honka,Julius Nättinen
20261105000239,12,3,98:37,5917,gk_in,HCA,Damiano Ciaccio,40,,,,,,,,
20261105000239,13,3,98:57,5937,gk_out,HCA,Damiano Ciaccio,40,,,,,,,,
20261105000240,0,1,10:28,628,penalty,SCL,Oskars Lapinskis,13,121,,,2,,,,
20261105000240,1,1,17:09,1029,goal,SCL,Joel Salzgeber,22,,EQ,,,,0:1,Oskars Lapinskis,
20261105000240,2,2,36:50,2210,penalty,HCAP,Jesse Zgraggen,58,119,,,2,,,,
20261105000240,3,2,53:59,3239,penalty,HCAP,Dario Bürgler,87,119,,,2,,,,
20261105000240,4,3,78:29,4709,penalty,HCAP,Alex Formenton,10,116,,,2,,,,
20261105000240,5,3,84:03,5043,penalty,SCL,Joel Salzgeber,22,124,,,2,,,,
20261105000240,6,3,84:03,5043,penalty,HCAP,Jesse Virtanen,71,122,,,2,,,,
20261105000240,7,3,95:36,5736,goal,SCL,Dario Allenspach,28,,EQ,,,,0:2,Juuso Riikola,
20261105000240,8,3,95:51,5751,gk_out,HCAP,Philip Wüthrich,30,,,,,,,,
20261105000240,9,3,97:37,5857,goal,SCL,Andre Petersson,20,,"EQ,EN",,,,0:3,Santtu Kinnunen,
20261105000240,10,3,97:37,5857,gk_in,HCAP,Philip Wüthrich,30,,,,,,,,
20261105000241,0,1,12:19,739,goal,EHCB,Johnny Kneubuehler,22,,EQ,,,,1:0,Yanik Burren,Miro Zryd
20261105000241,1,1,23:57,1437,penalty,EHCB,Johnny Kneubuehler,22,122,,,2,,,,
20261105000241,2,1,24:11,1451,goal,HCL,Calvin Thürkauf,97,,PP1,,,,1:1,Luca Fazzini,Dario Simion
20261105000241,3,2,37:17,2237,penalty,EHCB,Rodwin Dionicio,94,126,,,2,,,,
20261105000241,4,2,42:30,2550,goal,EHCB,Marcus Sylvegard,29,,EQ,,,,2:1,Jere Sallinen,
20261105000241,5,2,57:10,3430,penalty,HCL,Brian Zanetti,9,119,,,2,,,,
20261105000241,6,3,70:05,4205,penalty,EHCB,Rodwin Dionicio,94,126,,,2,,,,
20261105000241,7,3,73:58,4438,penalty,HCL,Jesper Peltonen,52,128,,,2,,,,
20261105000241,8,3,75:49,4549,goal,EHCB,Johnny Kneubuehler,22,,PP1,,,,3:1,Toni Rajala,Linus Hultström
20261105000241,9,3,80:08,4808,penalty,HCL,Marco Zanetti,11,122,,,2,,,,
20261105000241,10,3,82:28,4948,penalty,HCL,Calvin Thürkauf,97,128,,,2,,,,
20261105000241,11,3,83:25,5005,penalty,EHCB,Toni Rajala,25,122,,,2,,,,
20261105000241,12,3,90:27,5427,penalty,HCL,Alessio Bertaggia,13,132,,,2,,,,
20261105000241,13,3,97:01,5821,gk_out,HCL,Joren van Pottelberghe,37,,,,,,,,
20261105000242,0,1,8:32,512,goal,SCRJ,Matthew Kellenberger,26,,EQ,,,,0:1,Tanner Fritz,Malte Strömwall
20261105000242,1,1,17:07,1027,penalty,FRI,Julien Sprunger,86,125,,,2,,,,
20261105000242,2,2,36:52,2212,penalty,FRI,Ludvig Johnson,33,122,,,2,,,,
20261105000242,3,2,60:02,3602,goal,SCRJ,Gian-Marco Wetter,72,,EQ,,,,0:2,Matthew Kellenberger,Nico Dünner
20261105000242,4,3,70:12,4212,goal,FRI,Kyle Rau,42,,EQ,,,,1:2,Maximilian Streule,Jan Dorthe
20261105000242,5,3,86:59,5219,goal,FRI,Marcus Sörensen,9,,EQ,,,,2:2,Maximilian Streule,Jacob De la Rose
20261105000242,6,3,93:44,5624,goal,SCRJ,Malte Strömwall,88,,EQ,,,,2:3,Philippe Maillet,Tanner Fritz
20261105000242,7,3,94:06,5646,gk_out,FRI,Loic Galley,1,,,,,,,,
20261105000242,8,3,99:13,5953,goal,SCRJ,Jacob Larsson,4,,"EQ,EN",,,,2:4,,
20261105000242,9,3,99:13,5953,gk_in,FRI,Loic Galley,1,,,,,,,,
20261105000243,0,1,3:29,209,penalty,ZSC,Vinzenz Rohrer,9,125,,,2,,,,
20261105000243,1,1,5:44,344,goal,GSHC,Jimmy Vesey,16,,PP1,,,,1:0,Sakari Manninen,Jesse Puljujärvi
20261105000243,2,1,32:01,1921,goal,GSHC,Josh Jooris,19,,EQ,,,,2:0,Tim Berni,Vili Saarijärvi
20261105000243,3,2,35:31,2131,goal,ZSC,Rudolfs Balcers,38,,EQ,,,,2:1,Derek Grant,Christian Marti
20261105000243,4,2,48:56,2936,goal,ZSC,Nicolas Baechler,18,,EQ,,,,2:2,Jesper Frödén,
20261105000243,5,2,57:24,3444,goal,GSHC,Simon Le Coultre,90,,EQ,,,,3:2,Markus Granlund,Marco Miranda
20261105000243,6,3,67:22,4042,penalty,ZSC,Mikko Lehtonen,44,119,,,2,,,,
20261105000243,7,3,70:08,4208,penalty,GSHC,Jesse Puljujärvi,9,119,,,2,,,,
20261105000243,8,3,84:12,5052,goal,GSHC,Sakari Manninen,65,,EQ,,,,4:2,,
20261105000243,9,3,89:19,5359,goal,ZSC,Willy Riedi,8,,EQ,,,,4:3,Denis Malgin,Pontus Aberg
20261105000243,10,3,97:11,5831,gk_out,ZSC,Robin Zumbühl,40,,,,,,,,
20261105000243,11,3,98:59,5939,goal,GSHC,Jesse Puljujärvi,9,,"EQ,EN",,,,5:3,Markus Granlund,
20261105000243,12,3,98:59,5939,gk_in,ZSC,Robin Zumbühl,40,,,,,,,,
20261105000244,0,1,11:55,715,penalty,EHCK,Max Lindroth,55,121,,,2,,,,
20261105000244,1,1,15:22,922,penalty,HCD,,,135,,,2,,,,
20261105000244,2,2,33:28,2008,penalty,HCD,Klas Dahlbeck,6,125,,,2,,,,
20261105000244,3,2,34:14,2054,goal,EHCK,Max Lindroth,55,,PP1,,,,1:0,Axel Simic,Robert Leino
20261105000244,4,2,45:47,2747,penalty,HCD,Julian Parrée,21,120,,,2,,,,
20261105000244,5,2,55:58,3358,penalty,HCD,Klas Dahlbeck,6,122,,,2,,,,
20261105000244,6,2,57:15,3435,goal,EHCK,Keanu Derungs,11,,PP1,,,,2:0,Brandon Gignac,Dario Meyer
20261105000244,7,2,64:10,3850,penalty,EHCK,Nolan Diem,93,119,,,2,,,,
20261105000244,8,2,65:55,3955,goal,HCD,Brendan Lemieux,22,,PP1,,,,2:1,Adam Tambellini,Simon Ryfors
20261105000244,9,3,68:58,4138,goal,EHCK,Tyler Morley,86,,EQ,,,,3:1,Keanu Derungs,Deniss Smirnovs
20261105000244,10,3,77:15,4635,goal,EHCK,Brandon Gignac,10,,EQ,,,,4:1,,
20261105000244,11,3,90:31,5431,penalty,EHCK,Nolan Diem,93,120,,,2,,,,
20261105000245,0,1,0:30,30,revokedGoal,LHC,Damien Riat,9,,,,,,,Théo Rochette,Ahti Oksanen
20261105000245,1,2,36:50,2210,penalty,LHC,Cédric Fiedler,66,122,,,2,,,,
20261105000245,2,2,38:54,2334,goal,LHC,Damien Riat,9,,SH1,,,,1:0,Erik Brännström,Théo Rochette
20261105000245,3,2,40:47,2447,goal,LHC,Cédric Fiedler,66,,EQ,,,,2:0,Drake Caggiula,Austin Czarnik
20261105000245,4,2,41:44,2504,penalty,EVZ,Daniel Vozenilek,96,122,,,2,,,,
20261105000245,5,2,48:56,2936,goal,LHC,Théo Rochette,90,,EQ,,,,3:0,Ahti Oksanen,Damien Riat
20261105000245,6,2,54:04,3244,goal,LHC,Erik Brännström,26,,EQ,,,,4:0,Théo Rochette,Ahti Oksanen
20261105000245,7,2,55:02,3302,goal,LHC,Makai Holdener,4,,EQ,,,,5:0,Jason Fuchs,Yannick Zehnder
20261105000245,8,2,55:02,3302,gk_out,EVZ,Tim Wolf,1,,,,,,,,
20261105000245,9,2,55:02,3302,gk_in,EVZ,Leonardo Genoni,30,,,,,,,,
20261105000245,10,2,56:53,3413,penalty,EVZ,Gregory Hofmann,15,125,,,2,,,,
20261105000245,11,2,62:33,3753,goal,LHC,Théo Rochette,90,,EQ,,,,6:0,Damien Riat,Ahti Oksanen
20261105000245,12,2,65:42,3942,penalty,EVZ,Tobias Geisser,42,101,,,,,,,
20261105000245,13,2,66:40,4000,penalty,EVZ,Dominik Kubalik,81,126,,,2,,,,
20261105000245,14,3,72:24,4344,penalty,EVZ,Andreas Wingerli,40,122,,,2,,,,
20261105000245,15,3,92:18,5538,goal,LHC,Kelyan Barry,88,,EQ,,,,7:0,Benjamin Bougro,Michael Hügli
20261105000246,0,1,15:11,911,penalty,GSHC,Sakari Manninen,65,126,,,2,,,,
20261105000246,1,1,25:28,1528,penalty,GSHC,,,135,,,2,,,,
20261105000246,2,1,27:24,1644,penalty,GSHC,Roger Karrer,25,116,,,2,,,,
20261105000246,3,1,27:24,1644,penalty,SCB,Joël Vermin,86,116,,,2,,,,
20261105000246,4,1,29:04,1744,penalty,GSHC,Markus Granlund,60,116,,,2,,,,
20261105000246,5,2,37:25,2245,goal,GSHC,Jimmy Vesey,16,,EQ,,,,0:1,Roger Karrer,
20261105000246,6,2,55:27,3327,goal,GSHC,Vincent Praplan,11,,EQ,,,,0:2,Josh Jooris,Simas Ignatavicius
20261105000246,7,3,90:07,5407,penalty,SCB,Victor Ejdsell,9,126,,,2,,,,
20261105000246,8,3,94:10,5650,penalty,GSHC,Matthew Verboon,23,126,,,2,,,,
20261105000246,9,3,94:10,5650,gk_out,SCB,Sandro Zurkirchen,33,,,,,,,,
20261105000246,10,3,97:17,5837,goal,GSHC,Sakari Manninen,65,,"SH1,EN",,,,0:3,Tim Berni,
20261105000246,11,3,97:17,5837,gk_in,SCB,Sandro Zurkirchen,33,,,,,,,,
20261105000247,0,1,6:42,402,goal,HCD,Adam Tambellini,19,,EQ,,,,1:0,Enzo Corvi,Yannick Frehner
20261105000247,1,1,7:20,440,penalty,HCD,Filip Zadina,18,132,,,2,,,,
20261105000247,2,1,17:12,1032,penalty,HCAP,Christopher DiDomenico,89,126,,,2,,,,
20261105000247,3,1,25:21,1521,penalty,HCD,Michael Fora,20,122,,,2,,,,
20261105000247,4,2,37:05,2225,goal,HCAP,Miles Müller,17,,EQ,,,,1:1,Diego Kostner,Daniele Grassi
20261105000247,5,2,45:53,2753,goal,HCD,Yannick Frehner,93,,EQ,,,,2:1,Michael Fora,Enzo Guebey
20261105000247,6,2,48:28,2908,penalty,HCD,Chris Egli,96,122,,,2,,,,
20261105000247,7,2,54:11,3251,penalty,HCD,Brendan Lemieux,22,113,,,2,,,,
20261105000247,8,2,62:29,3749,goal,HCD,Adam Tambellini,19,,EQ,,,,3:1,Enzo Corvi,
20261105000247,9,3,75:31,4531,goal,HCD,Filip Zadina,18,,EQ,,,,4:1,Michael Fora,
20261105000247,10,3,77:33,4653,goal,HCD,Rasmus Asplund,74,,EQ,,,,5:1,Julian Parrée,Matej Stransky
20261105000247,11,3,83:24,5004,goal,HCAP,André Heim,44,,EQ,,,,5:2,Alex Formenton,
20261105000247,12,3,86:47,5207,penalty,HCAP,Lukas Landry,37,119,,,2,,,,
20261105000247,13,3,88:42,5322,goal,HCD,Brendan Lemieux,22,,PP1,,,,6:2,Lukas Frick,Filip Zadina
20261105000247,14,3,93:59,5639,goal,HCAP,Luc Bachmann,21,,EQ,,,,6:3,Christopher DiDomenico,Dominic Zwerger
20261105000247,15,3,95:43,5743,goal,HCD,Rasmus Asplund,74,,EQ,,,,7:3,Matej Stransky,Calle Andersson
20261105000248,0,1,5:42,342,penalty,FRI,Lucas Wallmark,32,119,,,2,,,,
20261105000248,1,1,6:50,410,goal,HCL,Luca Fazzini,17,,PP1,,,,1:0,,
20261105000248,2,1,20:00,1200,goal,HCL,Zach Sanford,21,,EQ,,,,2:0,Luca Fazzini,Brian Zanetti
20261105000248,3,1,20:25,1225,penalty,HCL,Santeri Alatalo,22,120,,,2,,,,
20261105000248,4,1,21:47,1307,goal,FRI,Michael Kapla,3,,PP1,,,,2:1,Marcus Sörensen,Christoph Bertschy
20261105000248,5,1,26:54,1614,penalty,FRI,Samuel Walser,23,125,,,2,,,,
20261105000248,6,2,49:09,2949,penalty,FRI,Patrik Nemeth,12,119,,,2,,,,
20261105000248,7,2,52:06,3126,penalty,FRI,Sandro Schmid,73,124,,,2,,,,
20261105000248,8,2,58:42,3522,goal,FRI,Nathan Marchon,97,,EQ,,,,2:2,Samuel Walser,Julien Sprunger
20261105000248,9,2,65:03,3903,goal,HCL,Calvin Thürkauf,97,,EQ,,,,3:2,Luca Fazzini,David Aebischer
20261105000248,10,3,91:41,5501,penalty,FRI,Maximilian Streule,77,136,,,2,,,,
20261105000248,11,3,91:41,5501,penalty,HCL,Calvin Thürkauf,97,116,,,2,,,,
20261105000248,12,3,96:45,5805,gk_out,FRI,Reto Berra,20,,,,,,,,
20261105000249,0,1,15:47,947,goal,HCA,Julius Nättinen,74,,EQ,,,,0:1,,
20261105000249,1,1,20:28,1228,penalty,HCA,Anttoni Honka,3,119,,,2,,,,
20261105000249,2,1,22:11,1331,goal,SCRJ,Nico Dünner,23,,PP1,,,,1:1,Malte Strömwall,Julius Honka
20261105000249,3,1,22:33,1353,penalty,SCRJ,Mika Henauer,9,120,,,2,,,,
20261105000249,4,2,66:40,4000,penalty,HCA,Valentin Pilet,2,111,,,5,,,,
20261105000249,5,2,66:40,4000,penalty,HCA,Valentin Pilet,2,111,,,20,,,,
20261105000249,6,2,66:40,4000,penalty,SCRJ,Tanner Fritz,16,111,,,5,,,,
20261105000249,7,2,66:40,4000,penalty,SCRJ,Tanner Fritz,16,111,,,20,,,,
20261105000249,8,3,67:22,4042,penalty,SCRJ,Gian-Marco Wetter,72,119,,,2,,,,
20261105000249,9,3,78:30,4710,penalty,HCA,Niklas Friman,33,119,,,2,,,,
20261105000249,10,3,95:08,5708,penalty,HCA,Yonas Berthoud,91,122,,,2,,,,
20261105000249,11,3,95:41,5741,penalty,SCRJ,Malte Strömwall,88,122,,,2,,,,
20261105000249,12,4,105:10,6310,goal,SCRJ,Malte Strömwall,88,,EQ,,,,2:1,Dominic Lammer,Tyler Moy
20261105000250,0,1,3:47,227,penalty,EHCB,Lias Andersson,24,122,,,2,,,,
20261105000250,1,1,7:04,424,goal,SCL,Saku Mäenalanen,8,,PP1,,,,1:0,Dario Allenspach,Flavio Schmutz
20261105000250,2,1,13:29,809,goal,SCL,Jiri Felcman,66,,EQ,,,,2:0,Saku Mäenalanen,Andre Petersson
20261105000250,3,1,22:11,1331,penalty,EHCB,Linus Hultström,33,122,,,2,,,,
20261105000250,4,2,53:33,3213,penalty,EHCB,Rodwin Dionicio,94,124,,,2,,,,
20261105000250,5,2,54:11,3251,goal,SCL,Saku Mäenalanen,8,,PP1,,,,3:0,Flavio Schmutz,Dario Rohrbach
20261105000250,6,2,63:58,3838,penalty,EHCB,Rodwin Dionicio,94,122,,,2,,,,
20261105000250,7,3,78:45,4725,penalty,SCL,Flavio Schmutz,40,119,,,2,,,,
20261105000250,8,3,86:54,5214,goal,SCL,Juuso Riikola,50,,EQ,,,,4:0,Joel Salzgeber,
20261105000250,9,3,88:46,5326,penalty,EHCB,Mark Sever,23,125,,,2,,,,
