game_id,season,date,round,round_index,home_team,away_team,home_score,away_score,is_overtime,is_shootout,home_elo_before,away_elo_before,expected_home_win,actual_home_score,elo_delta_home,home_elo_after,away_elo_after
2921803,2025-26,2025-09-21 00:00:00+00:00,R 8,8,Č. Budějovice,HC Oceláři Třinec,2.0,3.0,False,False,1540.02,1515.0,0.5359,0.0,-10.719,1529.31,1525.72
2921804,2025-26,2025-09-21 00:00:00+00:00,R 8,8,Bílí Tygři Liberec,Rytíři Kladno,4.0,1.0,False,False,1490.19,1465.51,0.5354,1.0,12.737,1502.92,1452.78
2921805,2025-26,2025-09-23 00:00:00+00:00,R 9,9,HC Olomouc,HC Sparta Praha,4.0,2.0,False,False,1483.67,1526.79,0.4383,1.0,12.105,1495.77,1514.69
2921806,2025-26,2025-09-23 00:00:00+00:00,R 9,9,HC VÍTKOVICE RIDERA,Bílí Tygři Liberec,4.0,2.0,False,False,1499.45,1502.92,0.495,1.0,11.078,1510.53,1491.84
2921807,2025-26,2025-09-23 00:00:00+00:00,R 9,9,Rytíři Kladno,HC Dynamo Pardubice,4.0,5.0,False,False,1452.78,1506.71,0.423,0.0,-8.46,1444.32,1515.17
2921808,2025-26,2025-09-23 00:00:00+00:00,R 9,9,HC Kometa Brno,HC Škoda Plzeň,4.0,2.0,False,False,1543.38,1498.51,0.5642,1.0,9.384,1552.76,1489.12
2921809,2025-26,2025-09-23 00:00:00+00:00,R 9,9,HC Energie Karlovy Vary,Č. Budějovice,3.0,1.0,False,False,1520.95,1529.31,0.488,1.0,11.208,1532.16,1518.1
2921810,2025-26,2025-09-23 00:00:00+00:00,R 9,9,HC VERVA Litvínov,BK Mladá Boleslav,4.0,2.0,False,False,1458.41,1498.17,0.443,1.0,12.021,1470.43,1486.15
2921818,2025-26,2025-09-25 00:00:00+00:00,R 10,10,HC Dynamo Pardubice,HC Oceláři Třinec,4.0,5.0,False,False,1515.17,1525.72,0.4848,0.0,-9.696,1505.47,1535.42
2921812,2025-26,2025-09-26 00:00:00+00:00,R 11,11,BK Mladá Boleslav,HC Sparta Praha,2.0,7.0,False,False,1486.15,1514.69,0.459,0.0,-16.239,1469.91,1530.93
2921813,2025-26,2025-09-26 00:00:00+00:00,R 11,11,HC Škoda Plzeň,Rytíři Kladno,3.0,1.0,False,False,1489.12,1444.32,0.5641,1.0,9.386,1498.51,1434.93
2921814,2025-26,2025-09-26 00:00:00+00:00,R 11,11,Mountfield HK,HC VERVA Litvínov,2.0,0.0,False,False,1453.23,1470.43,0.4753,1.0,11.44,1464.67,1458.99
2921815,2025-26,2025-09-26 00:00:00+00:00,R 11,11,HC Olomouc,HC VÍTKOVICE RIDERA,2.0,3.0,False,False,1495.77,1510.53,0.4788,0.0,-9.576,1486.2,1520.11
2921816,2025-26,2025-09-26 00:00:00+00:00,R 11,11,Bílí Tygři Liberec,HC Energie Karlovy Vary,2.0,1.0,False,False,1491.84,1532.16,0.4422,1.0,11.155,1503.0,1521.0
2921817,2025-26,2025-09-26 00:00:00+00:00,R 11,11,Č. Budějovice,HC Kometa Brno,8.0,0.0,False,False,1518.1,1552.76,0.4503,1.0,23.782,1541.88,1528.98
2921819,2025-26,2025-09-28 00:00:00+00:00,R 12,12,HC Oceláři Třinec,Rytíři Kladno,3.0,2.0,False,False,1535.42,1434.93,0.6407,1.0,7.186,1542.6,1427.74
