season,round,round_index,team,elo
2025-26,R 2,2,Presov Hockey a.s.,1285.29
2025-26,R 2,2,"VLCI ŽILINA, a.s.",1569.69
2025-26,R 1,1,HC Košice s.r.o.,1552.63
2025-26,R 1,1,"HC SLOVAN Bratislava, a.s.",1566.2
2025-26,R 1,1,"HC ‘05 BANSKÁ BYSTRICA, a.s.",1492.95
2025-26,R 1,1,"HK Nitra, s.r.o.",1652.9
2025-26,R 1,1,"HK Rysy, s.r.o.",1487.88
2025-26,R 1,1,HKM a.s,1477.41
2025-26,R 1,1,"Hokejový klub DUKLA Trenčín, a.s.",1389.57
2025-26,R 1,1,Hokejový klub Dukla Ingema Michalovce,1492.61
2025-26,R 1,1,Hokejový klub Poprad a.s.,1561.38
2025-26,R 1,1,"Mestský Hokejový klub 32 Liptovský Mikuláš, a.s.",1471.5
2025-26,R 1,1,Presov Hockey a.s.,1285.29
2025-26,R 1,1,"VLCI ŽILINA, a.s.",1569.69
2025-26,R 2,2,HC Košice s.r.o.,1552.63
2025-26,R 2,2,"HC SLOVAN Bratislava, a.s.",1573.54
2025-26,R 2,2,"HC ‘05 BANSKÁ BYSTRICA, a.s.",1492.95
2025-26,R 2,2,"HK Nitra, s.r.o.",1638.58
2025-26,R 2,2,"HK Rysy, s.r.o.",1487.88
2025-26,R 2,2,HKM a.s,1477.41
2025-26,R 2,2,"Hokejový klub DUKLA Trenčín, a.s.",1389.57
2025-26,R 2,2,Hokejový klub Dukla Ingema Michalovce,1506.92
2025-26,R 2,2,Hokejový klub Poprad a.s.,1561.38
2025-26,R 2,2,"Mestský Hokejový klub 32 Liptovský Mikuláš, a.s.",1464.16
2025-26,R 2,2,Presov Hockey a.s.,1285.29
2025-26,R 2,2,"VLCI ŽILINA, a.s.",1569.69
2025-26,R 3,3,HC Košice s.r.o.,1540.93
2025-26,R 3,3,"HC SLOVAN Bratislava, a.s.",1573.54
2025-26,R 3,3,"HC ‘05 BANSKÁ BYSTRICA, a.s.",1504.65
2025-26,R 3,3,"HK Nitra, s.r.o.",1638.58
2025-26,R 3,3,"HK Rysy, s.r.o.",1487.88
2025-26,R 3,3,HKM a.s,1477.41
2025-26,R 3,3,"Hokejový klub DUKLA Trenčín, a.s.",1389.57
2025-26,R 3,3,Hokejový klub Dukla Ingema Michalovce,1506.92
2025-26,R 3,3,Hokejový klub Poprad a.s.,1571.62
2025-26,R 3,3,"Mestský Hokejový klub 32 Liptovský Mikuláš, a.s.",1464.16
2025-26,R 3,3,Presov Hockey a.s.,1285.29
2025-26,R 3,3,"VLCI ŽILINA, a.s.",1559.45
2025-26,R 4,4,HC Košice s.r.o.,1529.89
2025-26,R 4,4,"HC SLOVAN Bratislava, a.s.",1573.54
2025-26,R 4,4,"HC ‘05 BANSKÁ BYSTRICA, a.s.",1515.69
2025-26,R 4,4,"HK Nitra, s.r.o.",1638.58
2025-26,R 4,4,"HK Rysy, s.r.o.",1487.88
2025-26,R 4,4,HKM a.s,1477.41
2025-26,R 4,4,"Hokejový klub DUKLA Trenčín, a.s.",1389.57
2025-26,R 4,4,Hokejový klub Dukla Ingema Michalovce,1506.92
2025-26,R 4,4,Hokejový klub Poprad a.s.,1581.27
2025-26,R 4,4,"Mestský Hokejový klub 32 Liptovský Mikuláš, a.s.",1464.16
2025-26,R 4,4,Presov Hockey a.s.,1285.29
2025-26,R 4,4,"VLCI ŽILINA, a.s.",1549.8
2025-26,R 3,3,HC Košice s.r.o.,1529.89
2025-26,R 3,3,"HC SLOVAN Bratislava, a.s.",1580.49
2025-26,R 3,3,"HC ‘05 BANSKÁ BYSTRICA, a.s.",1515.69
2025-26,R 3,3,"HK Nitra, s.r.o.",1624.47
2025-26,R 3,3,"HK Rysy, s.r.o.",1487.88
2025-26,R 3,3,HKM a.s,1477.41
2025-26,R 3,3,"Hokejový klub DUKLA Trenčín, a.s.",1389.57
2025-26,R 3,3,Hokejový klub Dukla Ingema Michalovce,1521.04
2025-26,R 3,3,Hokejový klub Poprad a.s.,1581.27
2025-26,R 3,3,"Mestský Hokejový klub 32 Liptovský Mikuláš, a.s.",1457.21
2025-26,R 3,3,Presov Hockey a.s.,1285.29
2025-26,R 3,3,"VLCI ŽILINA, a.s.",1549.8
2025-26,R 4,4,HC Košice s.r.o.,1529.89
2025-26,R 4,4,"HC SLOVAN Bratislava, a.s.",1587.09
2025-26,R 4,4,"HC ‘05 BANSKÁ BYSTRICA, a.s.",1515.69
2025-26,R 4,4,"HK Nitra, s.r.o.",1631.58
2025-26,R 4,4,"HK Rysy, s.r.o.",1487.88
2025-26,R 4,4,HKM a.s,1477.41
2025-26,R 4,4,"Hokejový klub DUKLA Trenčín, a.s.",1389.57
2025-26,R 4,4,Hokejový klub Dukla Ingema Michalovce,1513.93
2025-26,R 4,4,Hokejový klub Poprad a.s.,1581.27
2025-26,R 4,4,"Mestský Hokejový klub 32 Liptovský Mikuláš, a.s.",1450.62
2025-26,R 4,4,Presov Hockey a.s.,1285.29
2025-26,R 4,4,"VLCI ŽILINA, a.s.",1549.8
2025-26,R 5,5,HC Košice s.r.o.,1540.36
2025-26,R 5,5,"HC SLOVAN Bratislava, a.s.",1587.09
2025-26,R 5,5,"HC ‘05 BANSKÁ BYSTRICA, a.s.",1505.22
2025-26,R 5,5,"HK Nitra, s.r.o.",1638.6
2025-26,R 5,5,"HK Rysy, s.r.o.",1487.88
2025-26,R 5,5,HKM a.s,1477.41
2025-26,R 5,5,"Hokejový klub DUKLA Trenčín, a.s.",1389.57
2025-26,R 5,5,Hokejový klub Dukla Ingema Michalovce,1506.9
2025-26,R 5,5,Hokejový klub Poprad a.s.,1593.7
2025-26,R 5,5,"Mestský Hokejový klub 32 Liptovský Mikuláš, a.s.",1450.62
2025-26,R 5,5,Presov Hockey a.s.,1285.29
2025-26,R 5,5,"VLCI ŽILINA, a.s.",1537.37
2025-26,R 1,1,HC 19 Humenné,1486.92
2025-26,R 1,1,HC Košice s.r.o.,1540.36
2025-26,R 1,1,"HC SLOVAN Bratislava, a.s.",1587.09
2025-26,R 1,1,"HC ‘05 BANSKÁ BYSTRICA, a.s.",1505.22
2025-26,R 1,1,"HK Nitra, s.r.o.",1638.6
2025-26,R 1,1,"HK Rysy, s.r.o.",1487.88
2025-26,R 1,1,"HK Skalica, s.r.o.",1480.43
2025-26,R 1,1,HKM a.s,1477.41
2025-26,R 1,1,"Hokejový klub DUKLA Trenčín, a.s.",1402.64
2025-26,R 1,1,Hokejový klub Dukla Ingema Michalovce,1506.9
2025-26,R 1,1,Hokejový klub Poprad a.s.,1593.7
2025-26,R 1,1,"Mestský Hokejový klub 32 Liptovský Mikuláš, a.s.",1450.62
2025-26,R 1,1,Presov Hockey a.s.,1304.86
2025-26,R 1,1,"VLCI ŽILINA, a.s.",1537.37
2025-26,R 6,6,HC 19 Humenné,1486.92
2025-26,R 6,6,HC Košice s.r.o.,1549.35
2025-26,R 6,6,"HC SLOVAN Bratislava, a.s.",1587.09
2025-26,R 6,6,"HC ‘05 BANSKÁ BYSTRICA, a.s.",1496.23
2025-26,R 6,6,"HK Nitra, s.r.o.",1624.49
2025-26,R 6,6,"HK Rysy, s.r.o.",1487.88
2025-26,R 6,6,"HK Skalica, s.r.o.",1480.43
2025-26,R 6,6,HKM a.s,1477.41
2025-26,R 6,6,"Hokejový klub DUKLA Trenčín, a.s.",1402.64
2025-26,R 6,6,Hokejový klub Dukla Ingema Michalovce,1521.02
2025-26,R 6,6,Hokejový klub Poprad a.s.,1602.69
2025-26,R 6,6,"Mestský Hokejový klub 32 Liptovský Mikuláš, a.s.",1450.62
2025-26,R 6,6,Presov Hockey a.s.,1304.86
2025-26,R 6,6,"VLCI ŽILINA, a.s.",1528.38
2025-26,R 2,2,HC 19 Humenné,1496.74
2025-26,R 2,2,HC Košice s.r.o.,1549.35
2025-26,R 2,2,"HC SLOVAN Bratislava, a.s.",1587.09
2025-26,R 2,2,"HC ‘05 BANSKÁ BYSTRICA, a.s.",1496.23
2025-26,R 2,2,"HK Nitra, s.r.o.",1624.49
2025-26,R 2,2,"HK Rysy, s.r.o.",1487.88
2025-26,R 2,2,"HK Skalica, s.r.o.",1470.61
2025-26,R 2,2,HKM a.s,1477.41
2025-26,R 2,2,"Hokejový klub DUKLA Trenčín, a.s.",1409.9
2025-26,R 2,2,Hokejový klub Dukla Ingema Michalovce,1521.02
2025-26,R 2,2,Hokejový klub Poprad a.s.,1602.69
2025-26,R 2,2,"Mestský Hokejový klub 32 Liptovský Mikuláš, a.s.",1450.62
2025-26,R 2,2,Presov Hockey a.s.,1297.6
2025-26,R 2,2,"VLCI ŽILINA, a.s.",1528.38
2025-26,R 7,7,HC 19 Humenné,1496.74
2025-26,R 7,7,HC Košice s.r.o.,1558.45
2025-26,R 7,7,"HC SLOVAN Bratislava, a.s.",1587.09
2025-26,R 7,7,"HC ‘05 BANSKÁ BYSTRICA, a.s.",1487.13
2025-26,R 7,7,"HK Nitra, s.r.o.",1624.49
2025-26,R 7,7,"HK Rysy, s.r.o.",1487.88
2025-26,R 7,7,"HK Skalica, s.r.o.",1470.61
2025-26,R 7,7,HKM a.s,1477.41
2025-26,R 7,7,"Hokejový klub DUKLA Trenčín, a.s.",1409.9
2025-26,R 7,7,Hokejový klub Dukla Ingema Michalovce,1521.02
2025-26,R 7,7,Hokejový klub Poprad a.s.,1602.69
2025-26,R 7,7,"Mestský Hokejový klub 32 Liptovský Mikuláš, a.s.",1450.62
2025-26,R 7,7,Presov Hockey a.s.,1297.6
2025-26,R 7,7,"VLCI ŽILINA, a.s.",1528.38
