source,league,league_label,game_url,match_date,home_team,away_team,home_score,away_score,status,bookmaker,outcome_type,european_odds,fetched_at
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/mountfield-hk-xdNp4YNk/trinec-UJFDTRxD#pQjRL00t,2026-03-21,Mountfield HK,Trinec,2,3,final_ot,OddsPortal Avg,home,2.46,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/mountfield-hk-xdNp4YNk/trinec-UJFDTRxD#pQjRL00t,2026-03-21,Mountfield HK,Trinec,2,3,final_ot,OddsPortal Avg,draw,3.97,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/mountfield-hk-xdNp4YNk/trinec-UJFDTRxD#pQjRL00t,2026-03-21,Mountfield HK,Trinec,2,3,final_ot,OddsPortal Avg,away,2.73,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/mountfield-hk-xdNp4YNk/trinec-UJFDTRxD#UDGH1cFO,2026-03-20,Mountfield HK,Trinec,2,4,final,OddsPortal Avg,home,2.34,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/mountfield-hk-xdNp4YNk/trinec-UJFDTRxD#UDGH1cFO,2026-03-20,Mountfield HK,Trinec,2,4,final,OddsPortal Avg,draw,4.10,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/mountfield-hk-xdNp4YNk/trinec-UJFDTRxD#UDGH1cFO,2026-03-20,Mountfield HK,Trinec,2,4,final,OddsPortal Avg,away,2.88,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/liberec-tp8PNVFQ#G20Sp8Z8,2026-03-20,Liberec,Karlovy Vary,2,3,final,OddsPortal Avg,home,1.85,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/liberec-tp8PNVFQ#G20Sp8Z8,2026-03-20,Liberec,Karlovy Vary,2,3,final,OddsPortal Avg,draw,4.30,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/liberec-tp8PNVFQ#G20Sp8Z8,2026-03-20,Liberec,Karlovy Vary,2,3,final,OddsPortal Avg,away,4.00,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#YDTCmI8M,2026-03-19,Plzen,Sparta Prague,2,0,final,OddsPortal Avg,home,2.43,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#YDTCmI8M,2026-03-19,Plzen,Sparta Prague,2,0,final,OddsPortal Avg,draw,4.05,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#YDTCmI8M,2026-03-19,Plzen,Sparta Prague,2,0,final,OddsPortal Avg,away,2.80,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kometa-brno-AusK09zk/pardubice-UDlHJ9wl#jX8p2HNF,2026-03-19,Pardubice,Kometa Brno,8,4,final,OddsPortal Avg,home,1.57,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kometa-brno-AusK09zk/pardubice-UDlHJ9wl#jX8p2HNF,2026-03-19,Pardubice,Kometa Brno,8,4,final,OddsPortal Avg,draw,5.16,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kometa-brno-AusK09zk/pardubice-UDlHJ9wl#jX8p2HNF,2026-03-19,Pardubice,Kometa Brno,8,4,final,OddsPortal Avg,away,5.26,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kometa-brno-AusK09zk/pardubice-UDlHJ9wl#r75x4wg3,2026-03-18,Pardubice,Kometa Brno,5,1,final,OddsPortal Avg,home,1.65,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kometa-brno-AusK09zk/pardubice-UDlHJ9wl#r75x4wg3,2026-03-18,Pardubice,Kometa Brno,5,1,final,OddsPortal Avg,draw,4.95,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kometa-brno-AusK09zk/pardubice-UDlHJ9wl#r75x4wg3,2026-03-18,Pardubice,Kometa Brno,5,1,final,OddsPortal Avg,away,4.90,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#QmQ4kvvA,2026-03-18,Plzen,Sparta Prague,0,2,final,OddsPortal Avg,home,2.34,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#QmQ4kvvA,2026-03-18,Plzen,Sparta Prague,0,2,final,OddsPortal Avg,draw,3.95,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#QmQ4kvvA,2026-03-18,Plzen,Sparta Prague,0,2,final,OddsPortal Avg,away,2.89,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#WQA12Ugf,2026-03-15,Sparta Prague,Kladno,3,2,final_ot,OddsPortal Avg,home,1.69,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#WQA12Ugf,2026-03-15,Sparta Prague,Kladno,3,2,final_ot,OddsPortal Avg,draw,4.80,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#WQA12Ugf,2026-03-15,Sparta Prague,Kladno,3,2,final_ot,OddsPortal Avg,away,4.61,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#8pssnrLM,2026-03-13,Kladno,Sparta Prague,2,5,final,OddsPortal Avg,home,3.10,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#8pssnrLM,2026-03-13,Kladno,Sparta Prague,2,5,final,OddsPortal Avg,draw,4.23,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#8pssnrLM,2026-03-13,Kladno,Sparta Prague,2,5,final,OddsPortal Avg,away,2.15,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/kometa-brno-AusK09zk#lUT7WsKq,2026-03-13,Ceske Budejovice,Kometa Brno,2,3,final,OddsPortal Avg,home,2.00,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/kometa-brno-AusK09zk#lUT7WsKq,2026-03-13,Ceske Budejovice,Kometa Brno,2,3,final,OddsPortal Avg,draw,4.27,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/kometa-brno-AusK09zk#lUT7WsKq,2026-03-13,Ceske Budejovice,Kometa Brno,2,3,final,OddsPortal Avg,away,3.47,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/kometa-brno-AusK09zk#EecjVukm,2026-03-12,Ceske Budejovice,Kometa Brno,2,4,final,OddsPortal Avg,home,2.04,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/kometa-brno-AusK09zk#EecjVukm,2026-03-12,Ceske Budejovice,Kometa Brno,2,4,final,OddsPortal Avg,draw,4.10,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/kometa-brno-AusK09zk#EecjVukm,2026-03-12,Ceske Budejovice,Kometa Brno,2,4,final,OddsPortal Avg,away,3.41,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#QFpfxF2U,2026-03-12,Kladno,Sparta Prague,2,1,final_ot,OddsPortal Avg,home,3.26,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#QFpfxF2U,2026-03-12,Kladno,Sparta Prague,2,1,final_ot,OddsPortal Avg,draw,4.15,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#QFpfxF2U,2026-03-12,Kladno,Sparta Prague,2,1,final_ot,OddsPortal Avg,away,2.10,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/vitkovice-QDufxqpt#hMIr9eXi,2026-03-12,Vitkovice,Karlovy Vary,1,2,final,OddsPortal Avg,home,2.38,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/vitkovice-QDufxqpt#hMIr9eXi,2026-03-12,Vitkovice,Karlovy Vary,1,2,final,OddsPortal Avg,draw,4.00,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/vitkovice-QDufxqpt#hMIr9eXi,2026-03-12,Vitkovice,Karlovy Vary,1,2,final,OddsPortal Avg,away,2.77,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/olomouc-zVrB6irF/trinec-UJFDTRxD#dIRJhzmB,2026-03-12,Olomouc,Trinec,1,2,final_ot,OddsPortal Avg,home,3.38,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/olomouc-zVrB6irF/trinec-UJFDTRxD#dIRJhzmB,2026-03-12,Olomouc,Trinec,1,2,final_ot,OddsPortal Avg,draw,4.14,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/olomouc-zVrB6irF/trinec-UJFDTRxD#dIRJhzmB,2026-03-12,Olomouc,Trinec,1,2,final_ot,OddsPortal Avg,away,2.03,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#KIsnvyYH,2026-03-10,Sparta Prague,Kladno,3,2,unknown,OddsPortal Avg,home,1.67,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#KIsnvyYH,2026-03-10,Sparta Prague,Kladno,3,2,unknown,OddsPortal Avg,draw,4.99,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#KIsnvyYH,2026-03-10,Sparta Prague,Kladno,3,2,unknown,OddsPortal Avg,away,5.08,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/kometa-brno-AusK09zk#IPBKz2RP,2026-03-10,Kometa Brno,Ceske Budejovice,1,2,unknown,OddsPortal Avg,home,2.01,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/kometa-brno-AusK09zk#IPBKz2RP,2026-03-10,Kometa Brno,Ceske Budejovice,1,2,unknown,OddsPortal Avg,draw,4.30,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/kometa-brno-AusK09zk#IPBKz2RP,2026-03-10,Kometa Brno,Ceske Budejovice,1,2,unknown,OddsPortal Avg,away,3.35,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/vitkovice-QDufxqpt#QFQdohuo,2026-03-10,Karlovy Vary,Vitkovice,5,2,final,OddsPortal Avg,home,1.90,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/vitkovice-QDufxqpt#QFQdohuo,2026-03-10,Karlovy Vary,Vitkovice,5,2,final,OddsPortal Avg,draw,4.35,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/vitkovice-QDufxqpt#QFQdohuo,2026-03-10,Karlovy Vary,Vitkovice,5,2,final,OddsPortal Avg,away,3.65,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/olomouc-zVrB6irF/trinec-UJFDTRxD#lhOBfdIb,2026-03-10,Trinec,Olomouc,3,2,final_ot,OddsPortal Avg,home,1.53,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/olomouc-zVrB6irF/trinec-UJFDTRxD#lhOBfdIb,2026-03-10,Trinec,Olomouc,3,2,final_ot,OddsPortal Avg,draw,5.18,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/olomouc-zVrB6irF/trinec-UJFDTRxD#lhOBfdIb,2026-03-10,Trinec,Olomouc,3,2,final_ot,OddsPortal Avg,away,6.00,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#Chvvtc35,2026-03-09,Sparta Prague,Kladno,1,2,final_ot,OddsPortal Avg,home,1.60,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#Chvvtc35,2026-03-09,Sparta Prague,Kladno,1,2,final_ot,OddsPortal Avg,draw,5.05,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/sparta-prague-zcG9U7N6#Chvvtc35,2026-03-09,Sparta Prague,Kladno,1,2,final_ot,OddsPortal Avg,away,4.94,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-0j2eUlMC/sparta-prague-EXCPojim#Aonqhgqt,2026-03-09,Pardubice,Sparta Prague,6,2,final,OddsPortal Avg,home,1.91,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-0j2eUlMC/sparta-prague-EXCPojim#Aonqhgqt,2026-03-09,Pardubice,Sparta Prague,6,2,final,OddsPortal Avg,draw,4.34,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-0j2eUlMC/sparta-prague-EXCPojim#Aonqhgqt,2026-03-09,Pardubice,Sparta Prague,6,2,final,OddsPortal Avg,away,3.85,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/kometa-brno-AusK09zk#6y5ZCbZI,2026-03-09,Kometa Brno,Ceske Budejovice,2,1,final,OddsPortal Avg,home,1.95,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/kometa-brno-AusK09zk#6y5ZCbZI,2026-03-09,Kometa Brno,Ceske Budejovice,2,1,final,OddsPortal Avg,draw,4.40,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/kometa-brno-AusK09zk#6y5ZCbZI,2026-03-09,Kometa Brno,Ceske Budejovice,2,1,final,OddsPortal Avg,away,3.51,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/vitkovice-QDufxqpt#UVPRjEHN,2026-03-09,Karlovy Vary,Vitkovice,3,1,final,OddsPortal Avg,home,2.06,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/vitkovice-QDufxqpt#UVPRjEHN,2026-03-09,Karlovy Vary,Vitkovice,3,1,final,OddsPortal Avg,draw,4.18,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/vitkovice-QDufxqpt#UVPRjEHN,2026-03-09,Karlovy Vary,Vitkovice,3,1,final,OddsPortal Avg,away,3.42,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/olomouc-zVrB6irF/trinec-UJFDTRxD#tSK3dImn,2026-03-09,Trinec,Olomouc,1,0,final,OddsPortal Avg,home,1.58,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/olomouc-zVrB6irF/trinec-UJFDTRxD#tSK3dImn,2026-03-09,Trinec,Olomouc,1,0,final,OddsPortal Avg,draw,5.14,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/olomouc-zVrB6irF/trinec-UJFDTRxD#tSK3dImn,2026-03-09,Trinec,Olomouc,1,0,final,OddsPortal Avg,away,5.11,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/liberec-tp8PNVFQ#M1k7yuYQ,2026-03-06,Ceske Budejovice,Liberec,4,3,unknown,OddsPortal Avg,home,2.45,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/liberec-tp8PNVFQ#M1k7yuYQ,2026-03-06,Ceske Budejovice,Liberec,4,3,unknown,OddsPortal Avg,draw,4.30,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/ceske-budejovice-UTfYWeKA/liberec-tp8PNVFQ#M1k7yuYQ,2026-03-06,Ceske Budejovice,Liberec,4,3,unknown,OddsPortal Avg,away,2.65,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/litvinov-rgfiJkOs#0Ee5HJte,2026-03-06,Kladno,Litvinov,3,1,final,OddsPortal Avg,home,1.47,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/litvinov-rgfiJkOs#0Ee5HJte,2026-03-06,Kladno,Litvinov,3,1,final,OddsPortal Avg,draw,5.39,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kladno-bLIKOB0K/litvinov-rgfiJkOs#0Ee5HJte,2026-03-06,Kladno,Litvinov,3,1,final,OddsPortal Avg,away,6.60,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kometa-brno-AusK09zk/olomouc-zVrB6irF#8vaDFcB7,2026-03-06,Kometa Brno,Olomouc,5,4,final,OddsPortal Avg,home,1.61,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kometa-brno-AusK09zk/olomouc-zVrB6irF#8vaDFcB7,2026-03-06,Kometa Brno,Olomouc,5,4,final,OddsPortal Avg,draw,4.95,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/kometa-brno-AusK09zk/olomouc-zVrB6irF#8vaDFcB7,2026-03-06,Kometa Brno,Olomouc,5,4,final,OddsPortal Avg,away,4.90,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/mlada-boleslav-YeGlkuUb/mountfield-hk-xdNp4YNk#lzx0w13E,2026-03-06,Mountfield HK,Mlada Boleslav,3,1,final,OddsPortal Avg,home,1.36,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/mlada-boleslav-YeGlkuUb/mountfield-hk-xdNp4YNk#lzx0w13E,2026-03-06,Mountfield HK,Mlada Boleslav,3,1,final,OddsPortal Avg,draw,6.60,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/mlada-boleslav-YeGlkuUb/mountfield-hk-xdNp4YNk#lzx0w13E,2026-03-06,Mountfield HK,Mlada Boleslav,3,1,final,OddsPortal Avg,away,8.20,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-UDlHJ9wl/sparta-prague-zcG9U7N6#8GGQO1lL,2026-03-06,Pardubice,Sparta Prague,2,1,final_ot,OddsPortal Avg,home,2.37,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-UDlHJ9wl/sparta-prague-zcG9U7N6#8GGQO1lL,2026-03-06,Pardubice,Sparta Prague,2,1,final_ot,OddsPortal Avg,draw,4.22,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-UDlHJ9wl/sparta-prague-zcG9U7N6#8GGQO1lL,2026-03-06,Pardubice,Sparta Prague,2,1,final_ot,OddsPortal Avg,away,2.70,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/vitkovice-QDufxqpt#4n2dJuCr,2026-03-06,Plzen,Vitkovice,5,2,final,OddsPortal Avg,home,1.61,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/vitkovice-QDufxqpt#4n2dJuCr,2026-03-06,Plzen,Vitkovice,5,2,final,OddsPortal Avg,draw,5.00,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/vitkovice-QDufxqpt#4n2dJuCr,2026-03-06,Plzen,Vitkovice,5,2,final,OddsPortal Avg,away,5.60,2026-04-07T13:57:39.943163+00:00
oddsportal,austria,ICE Hockey League,https://www.oddsportal.com/hockey/h2h/hk-olimpija-fZyaE1Db/val-pusteria-84z1S8Yn#nTijw5qm,,Val Pusteria,HK Olimpija,2,,unknown,OddsPortal Avg,home,2.14,2026-04-07T13:57:39.943163+00:00
oddsportal,austria,ICE Hockey League,https://www.oddsportal.com/hockey/h2h/hk-olimpija-fZyaE1Db/val-pusteria-84z1S8Yn#nTijw5qm,,Val Pusteria,HK Olimpija,2,,unknown,OddsPortal Avg,draw,4.19,2026-04-07T13:57:39.943163+00:00
oddsportal,austria,ICE Hockey League,https://www.oddsportal.com/hockey/h2h/hk-olimpija-fZyaE1Db/val-pusteria-84z1S8Yn#nTijw5qm,,Val Pusteria,HK Olimpija,2,,unknown,OddsPortal Avg,away,3.00,2026-04-07T13:57:39.943163+00:00
oddsportal,austria,ICE Hockey League,https://www.oddsportal.com/hockey/h2h/hk-olimpija-fZyaE1Db/val-pusteria-84z1S8Yn#UiuDE4LP,2026-04-05,HK Olimpija,Val Pusteria,5,4,final_ot,OddsPortal Avg,home,2.28,2026-04-07T13:57:39.943163+00:00
oddsportal,austria,ICE Hockey League,https://www.oddsportal.com/hockey/h2h/hk-olimpija-fZyaE1Db/val-pusteria-84z1S8Yn#UiuDE4LP,2026-04-05,HK Olimpija,Val Pusteria,5,4,final_ot,OddsPortal Avg,draw,4.20,2026-04-07T13:57:39.943163+00:00
oddsportal,austria,ICE Hockey League,https://www.oddsportal.com/hockey/h2h/hk-olimpija-fZyaE1Db/val-pusteria-84z1S8Yn#UiuDE4LP,2026-04-05,HK Olimpija,Val Pusteria,5,4,final_ot,OddsPortal Avg,away,2.76,2026-04-07T13:57:39.943163+00:00
oddsportal,austria,ICE Hockey League,https://www.oddsportal.com/hockey/h2h/fehervar-av19-ALVeu5wj/graz-99ers-QwimHSp3#YLk63vDO,2026-04-05,Fehervar AV19,Graz99ers,1,5,final,OddsPortal Avg,home,4.80,2026-04-07T13:57:39.943163+00:00
oddsportal,austria,ICE Hockey League,https://www.oddsportal.com/hockey/h2h/fehervar-av19-ALVeu5wj/graz-99ers-QwimHSp3#YLk63vDO,2026-04-05,Fehervar AV19,Graz99ers,1,5,final,OddsPortal Avg,draw,5.00,2026-04-07T13:57:39.943163+00:00
oddsportal,austria,ICE Hockey League,https://www.oddsportal.com/hockey/h2h/fehervar-av19-ALVeu5wj/graz-99ers-QwimHSp3#YLk63vDO,2026-04-05,Fehervar AV19,Graz99ers,1,5,final,OddsPortal Avg,away,1.55,2026-04-07T13:57:39.943163+00:00
oddsportal,austria,ICE Hockey League,https://www.oddsportal.com/hockey/h2h/hk-olimpija-fZyaE1Db/val-pusteria-84z1S8Yn#OfhRj1TI,2026-04-02,Val Pusteria,HK Olimpija,3,0,final,OddsPortal Avg,home,2.05,2026-04-07T13:57:39.943163+00:00
oddsportal,austria,ICE Hockey League,https://www.oddsportal.com/hockey/h2h/hk-olimpija-fZyaE1Db/val-pusteria-84z1S8Yn#OfhRj1TI,2026-04-02,Val Pusteria,HK Olimpija,3,0,final,OddsPortal Avg,draw,4.30,2026-04-07T13:57:39.943163+00:00
