game_id,season_year,tournament,team,period,game_time_s,assist1_id,assist1_name,assist2_id,assist2_name,away_score,event_id,goal_types,goals_in_season,home_score,log_time,minus_players,plus_players,scorer_id,scorer_name,team_side,winning_goal
235,2026,runkosarja,KalPa,3,2622,40109642,VEIKKA MONONEN,24226640,JUUSO KÖNÖNEN,2,334,,3,1,2025-12-13T17:36:23Z,4 16 43 64 88,7 14 15 41 52,24779032,JAAKKO LANTTA,away,True
236,2026,runkosarja,K-Espoo,1,70,24650025,IIKKA KANGASNIEMI,60861295,PETER QUENNEVILLE,0,13,,1,1,2025-12-13T15:35:48Z,4 27 87 91 96,4 7 55 75 89,33150613,JONI JURMO,home,False
236,2026,runkosarja,K-Espoo,2,1271,24650025,IIKKA KANGASNIEMI,29782985,NIKLAS PELTOMÄKI,1,159,,13,2,2025-12-13T15:57:32Z,27 61 83 91 96,4 21 55 71 89,60861295,PETER QUENNEVILLE,home,False
236,2026,runkosarja,Pelicans,1,519,40040845,ANTON KETTUNEN,,,1,69,,2,1,2025-12-13T15:17:08Z,3 8 28 51 78,4 20 74 82 87,32754065,KONSTA HIRVONEN,away,False
236,2026,runkosarja,Pelicans,2,1535,60760867,AIDAN DUDAS,33684419,VALTTERI NURMI,2,192,,3,2,2025-12-13T16:04:36Z,18 21 28 37 55,22 37 47 55 57,40036871,AARO CHRONS,away,False
236,2026,runkosarja,Pelicans,2,1833,33848019,ONNI LIND,24509817,CASIMIR JÜRGENS,3,229,SR,2,2,2025-12-13T17:33:25Z,3 4 51 75 89,27 61 83 91 95,60580517,OSKARS BATNA,away,True
237,2026,runkosarja,Kärpät,1,846,32619919,KASPER SOINI,24406130,JULIUS HERMONEN,0,116,,5,1,2025-12-13T15:55:54Z,6 10 41 50 82,9 11 13 29 61,28262723,PATRIK VIRTA,home,False
237,2026,runkosarja,Kärpät,2,2398,32269686,RONI HIRVONEN,,,1,317,,5,2,2025-12-13T16:34:50Z,10 22 41 50 82,9 13 25 29 33,33410418,ARTTU ALASIURUA,home,False
237,2026,runkosarja,Kärpät,3,3500,28506900,TOMMI TIKKA,32558931,TUUKKA TIEKSOLA,3,461,IM,4,3,2025-12-13T17:26:50Z,7 15 25 50 51,8 13 19 33 47 61,23168071,TUOMAS SALMELA,home,False
237,2026,runkosarja,SaiPa,2,1542,25556746,MIIKKA SALOMÄKI,24641005,ANTTI KALAPUDAS,1,208,,4,1,2025-12-13T16:51:06Z,9 13 19 25 29,6 7 15 25 51,28471734,SAMULI NIINISAARI,away,False
237,2026,runkosarja,SaiPa,3,2500,33517816,SAMU BAU,,,2,337,,8,2,2025-12-13T16:58:26Z,9 21 22 28 61,6 7 12 70 75,40005621,SANTERI AIROLA,away,False
237,2026,runkosarja,SaiPa,3,2626,31165561,OTTO KIVENMÄKI,30712591,HENRI NIKKANEN,3,358,,1,2,2025-12-13T17:02:26Z,8 11 25 55 59,10 14 41 55 82,60960420,BRIAN KRAMER,away,False
237,2026,runkosarja,SaiPa,4,3873,60954325,MAXIME FORTIER,31165561,OTTO KIVENMÄKI,4,523,VT,9,3,2025-12-13T17:52:18Z,8 11 47,6 10 41,40005621,SANTERI AIROLA,away,True
239,2026,runkosarja,Sport,1,160,22051859,MIIKA KOIVISTO,60744055,JOHAN SUNDSTRÖM,0,23,YV,3,1,2025-12-13T15:09:48Z,,,61016106,BRANDEN TROOCK,home,False
239,2026,runkosarja,Sport,2,2064,32681170,HANNES HÄKKILÄ,40065098,EETU LEVÄNEN,1,271,,4,2,2025-12-13T16:36:12Z,4 11 27 42 54,7 22 24 33 39,33585107,MATTI HÄRMÄ,home,False
239,2026,runkosarja,Sport,4,3899,60954938,LUDVIG CLAESSON,23786437,JONI ORTIO,2,512,VT,5,3,2025-12-13T17:57:00Z,27 33 52,5 80 86,60662386,PHILIP GRANATH,home,True
239,2026,runkosarja,HIFK,1,349,40040956,NIKLAS NYKYRI,25567120,OTTO SOMPPI,1,47,,4,1,2025-12-13T15:15:32Z,11 17 28 52 53,4 10 15 43 52,27900714,PETRUS PALMU,away,False
239,2026,runkosarja,HIFK,3,3368,60578087,OLIVER LARSEN,,,2,446,,3,2,2025-12-13T17:36:28Z,7 39 71 80 86,10 27 47 54 98,61014435,SEAN JOSLING,away,False
240,2026,runkosarja,KooKoo,2,2218,31773199,AKSELI MÄKINEN,40172010,JOONAS ODEN,1,278,,3,1,2025-12-13T17:52:20Z,3 12 28 29 92,7 17 18 27 58,33472003,MANU MÄKELÄ,home,False
240,2026,runkosarja,Ilves,1,1031,32780178,MATIAS MÄNTYKIVI,60972169,LUKE HENMAN,1,127,,2,0,2025-12-13T16:58:36Z,41 43 55 71 82,5 23 29 43 92,60658794,JENS LÖÖKE,away,False
240,2026,runkosarja,Ilves,3,3397,60905049,JOHN NYBERG,32780178,MATIAS MÄNTYKIVI,2,433,,3,1,2025-12-13T18:58:41Z,7 27 29 42 88,3 12 17 28 29,28967947,SAMULI RATINEN,away,True
241,2026,runkosarja,HIFK,1,357,33420204,KASPER LUNDELL,60273649,VILJO KÄHKÖNEN,0,52,,1,1,2025-12-17T17:16:49Z,4 8 23 43 44,11 14 19 42 74,40107055,VILJAMI SAVOLAINEN,home,False
241,2026,runkosarja,HIFK,2,1242,60751920,PETR KODYTEK,31539993,KALLE ERVASTI,0,167,,7,2,2025-12-17T17:23:13Z,3 15 43 64 88,10 37 43 54 77,60809982,VINCENT MARLEAU,home,False
241,2026,runkosarja,HIFK,2,1608,61016180,TRISTAN ASHBROOK,,,1,220,,4,3,2025-12-17T17:35:29Z,5 6 12 19 25,10 11 27 47 54,61014435,SEAN JOSLING,home,False
241,2026,runkosarja,HIFK,2,2020,61010046,JAKOB RAGNARSSON,,,2,280,,8,4,2025-12-17T19:04:25Z,6 12 19 25 63,10 37 43 71 77,60809982,VINCENT MARLEAU,home,True
241,2026,runkosarja,HPK,2,1578,29885743,KRISTIAN VESALAINEN,30417647,OLLI KORHONEN,1,215,,3,2,2025-12-17T17:34:09Z,10 27 43 77 90,4 15 43 48 93,29446865,JOOSE ANTONEN,away,False
241,2026,runkosarja,HPK,2,1962,40039427,OLIVER KOPILOFF,31585390,MISKA KUKKONEN,2,268,,8,3,2025-12-17T17:46:09Z,11 14 19 42 74,4 8 43 44 64,21870028,HARRI KAINULAINEN,away,False
241,2026,runkosarja,HPK,2,2205,30851669,HEIKKI HUTTUNEN,23029644,TEEMU RAUTIAINEN,3,312,YV,8,4,2025-12-17T18:19:29Z,,,30417647,OLLI KORHONEN,away,False
241,2026,runkosarja,HPK,3,3115,,,,,3,434,VT0,0,4,2025-12-17T18:43:13Z,,,0,,away,False
242,2026,runkosarja,Jukurit,2,1307,60860218,THOMAS OLSEN,60860213,KIM JOHANSSON,0,169,,3,1,2025-12-17T18:55:06Z,11 16 17 28 52,10 20 58 70 96,60960736,JUSTIN ADDAMO,home,True
242,2026,runkosarja,Jukurit,3,2742,60860218,THOMAS OLSEN,33502478,JEREMI TAMMELA,0,356,YV,8,2,2025-12-17T18:26:26Z,,,29658365,SAKKE HÄMÄLÄINEN,home,False
242,2026,runkosarja,Jukurit,3,2798,60960731,CONNOR FORD,34570580,TOPIAS HYNNINEN,0,361,,6,3,2025-12-17T18:28:50Z,16 22 24 33 52,3 16 52 53 54,22895620,JESPER PIITULAINEN,home,False
242,2026,runkosarja,Jukurit,3,2936,60960736,JUSTIN ADDAMO,28897266,JUUSO AROLA,0,376,,1,4,2025-12-17T18:49:22Z,4 53 55 81 91,3 10 20 53 96,40069442,JIRO FRILANDER,home,False
243,2026,runkosarja,JYP,1,616,60907490,DANIEL TORGERSSON,22953708,JUUSO PUUSTINEN,0,96,,20,1,2025-12-17T17:23:55Z,7 17 29 70 88,2 18 28 40 77,30010552,LEEVI TUKIAINEN,home,False
243,2026,runkosarja,JYP,1,1188,29914070,EETU PELTOLA,21808485,PEKKA JORMAKKA,0,168,YV,19,2,2025-12-17T17:08:11Z,,,30728763,VALTTERI OJANTAKANEN,home,False
243,2026,runkosarja,JYP,2,1934,30434484,MIKKO PERTTU,60962804,ALEXANDER TRUE,0,266,,21,3,2025-12-17T19:05:55Z,6 17 18 24 70,7 14 31 44 77,30010552,LEEVI TUKIAINEN,home,True
243,2026,runkosarja,JYP,2,2197,60823918,TRENT BOURQUE,22953708,JUUSO PUUSTINEN,0,299,,6,4,2025-12-17T18:15:31Z,13 17 29 41 88,17 31 40 63 71,60907490,DANIEL TORGERSSON,home,False
243,2026,runkosarja,KooKoo,3,3452,32378409,OSSI-PETTERI JAAKOLA,34601572,JIRI PÄRSSINEN,1,456,YV,9,4,2025-12-17T18:59:55Z,,,27355408,MISKA SIIKONEN,away,False
243,2026,runkosarja,KooKoo,3,3542,32551174,JESPER AHLROTH,33472003,MANU MÄKELÄ,2,470,VT,7,4,2025-12-17T19:00:27Z,7 14 39 44 63,17 24 28 70 82,60705422,MARCUS DAVIDSSON,away,False
244,2026,runkosarja,Kärpät,1,329,60952399,JIRI TICHACEK,60716456,MATYAS KANTNER,0,46,,1,1,2025-12-17T16:44:11Z,7 16 24 34 37,8 9 26 28 93,32619919,KASPER SOINI,home,False
244,2026,runkosarja,Kärpät,1,448,21819267,JULIUS JUNTTILA,31762087,AKU RÄTY,0,60,,6,2,2025-12-17T17:14:51Z,3 8 18 40 51,9 13 26 28 38,60952399,JIRI TICHACEK,home,False
244,2026,runkosarja,Kärpät,1,977,32915134,ALEKSI ANTTI-ROIKO,24959726,ATTE OHTAMAA,1,126,,1,3,2025-12-17T17:06:59Z,21 28 55 78 88,8 18 19 27 55,60851705,SAMUEL JONSSON,home,False
244,2026,runkosarja,Kärpät,2,1207,32619919,KASPER SOINI,33410418,ARTTU ALASIURUA,1,159,,12,4,2025-12-17T19:01:47Z,4 7 34 75 89,9 13 26 29 38,31762087,AKU RÄTY,home,True
244,2026,runkosarja,K-Espoo,1,723,40310744,NOEL PAKARINEN,60923647,ARVID ARONSSON,1,97,,4,2,2025-12-17T17:28:27Z,9 13 26 29 38,7 16 24 37 51,31296980,JERE VÄISÄNEN,away,False
244,2026,runkosarja,K-Espoo,3,2550,,,,,2,325,AV,2,4,2025-12-17T18:27:31Z,8 13 19 27 47,3 51 75 88,23017821,JOONAS RASK,away,False
244,2026,runkosarja,K-Espoo,3,2668,30731093,JANNE HÄMÄLÄINEN,34132533,ARTTU TUOMAALA,3,341,,7,4,2025-12-17T18:31:31Z,13 27 29 38 55,7 28 51 78 88,22768061,KRISTIAN NÄKYVÄ,away,False
246,2026,runkosarja,HIFK,1,773,32675788,DANIEL MÄKIAHO,31539993,KALLE ERVASTI,0,92,YV,9,1,2025-12-19T16:52:41Z,,,60809982,VINCENT MARLEAU,home,False
246,2026,runkosarja,HIFK,2,1519,61014435,SEAN JOSLING,23167645,SAKU SALMELA,0,190,,5,2,2025-12-19T20:27:40Z,5 7 10 24 67,27 28 47 54 90,40118855,JERE SOMERVUORI,home,False
246,2026,runkosarja,HIFK,2,2168,60751920,PETR KODYTEK,,,1,271,,1,3,2025-12-19T17:52:41Z,5 6 19 49 86,28 43 71 77 90,23167645,SAKU SALMELA,home,False
246,2026,runkosarja,TPS,2,1618,60799830,LUKAS WERNBLOM,31803661,EETU PÄKKILÄ,1,202,YV2,7,2,2025-12-19T17:38:33Z,,,25541395,VELI-MATTI SAVINAINEN,away,False
246,2026,runkosarja,TPS,2,2310,27023853,ALEKSI SAARELA,29948541,TARMO REUNANEN,2,288,,4,3,2025-12-19T18:17:29Z,11 37 42 78 82,6 19 66 86 87,31886905,SISU YLINIEMI,away,False
246,2026,runkosarja,TPS,3,3198,31803661,EETU PÄKKILÄ,30969140,LEEVI TEISSALA,3,397,,2,3,2025-12-19T18:41:13Z,11 37 43 47 54,24 29 38 82 98,60953549,AXEL LANDEN,away,False
246,2026,runkosarja,TPS,4,3739,60799830,LUKAS WERNBLOM,32219869,RUBEN RAFKIN,4,462,,11,3,2025-12-19T19:02:57Z,28 43 77,2 49 87,27023853,ALEKSI SAARELA,away,True
247,2026,runkosarja,HPK,2,1432,34081477,VILJAMI JOKIRINNE,29446865,JOOSE ANTONEN,1,175,,2,1,2025-12-19T17:29:14Z,17 18 21 40 71,4 8 15 43 48,33254027,VILI ALITALO,home,False
247,2026,runkosarja,JYP,1,72,33209030,JERE LASSILA,21808485,PEKKA JORMAKKA,1,14,,22,0,2025-12-19T16:34:26Z,4 12 19 25 43,25 28 31 44 77,30010552,LEEVI TUKIAINEN,away,False
247,2026,runkosarja,JYP,2,1535,60907490,DANIEL TORGERSSON,30728763,VALTTERI OJANTAKANEN,2,193,YV,6,1,2025-12-19T18:59:46Z,,,60962804,ALEXANDER TRUE,away,True
247,2026,runkosarja,JYP,2,2299,30010552,LEEVI TUKIAINEN,,,3,289,,10,1,2025-12-19T17:55:22Z,3 16 63 64 88,25 28 29 63 77,33209030,JERE LASSILA,away,False
247,2026,runkosarja,JYP,3,3416,29914070,EETU PELTOLA,,,4,427,TM,23,1,2025-12-19T18:42:26Z,4 15 16 19 64 88,17 18 31 40 77,30010552,LEEVI TUKIAINEN,away,False
248,2026,runkosarja,KalPa,1,542,31110600,BENJAMIN KORHONEN,60715086,FILIP WESTERLUND,0,66,YV,11,1,2025-12-19T16:42:09Z,,,27471447,ALEKSI KLEMETTI,home,False
248,2026,runkosarja,KalPa,2,1422,24338350,TEEMU HARTIKAINEN,23065792,JAAKKO RISSANEN,3,188,,12,2,2025-12-19T17:28:17Z,13 41 55 77 88,18 20 28 70 97,27471447,ALEKSI KLEMETTI,home,False
248,2026,runkosarja,KooKoo,1,749,60342516,VILMOS GALLO,27355408,MISKA SIIKONEN,1,95,YV,16,1,2026-12-28T06:43:34Z,,,30832947,VEETI MIETTINEN,away,False
248,2026,runkosarja,KooKoo,1,881,32551174,JESPER AHLROTH,60342516,VILMOS GALLO,2,110,,6,1,2025-12-19T17:24:25Z,17 18 22 42 89,18 28 42 55 70,32640153,JIMI SUOMI,away,False
248,2026,runkosarja,KooKoo,1,1109,32551174,JESPER AHLROTH,40172010,JOONAS ODEN,3,140,,8,1,2026-12-28T06:44:46Z,6 14 29 39 55,18 24 28 70 77,60705422,MARCUS DAVIDSSON,away,True
248,2026,runkosarja,KooKoo,2,1849,60705422,MARCUS DAVIDSSON,32551174,JESPER AHLROTH,4,245,,3,2,2025-12-19T17:43:13Z,6 16 22 42 52,18 24 28 42 70,40172010,JOONAS ODEN,away,False
248,2026,runkosarja,KooKoo,2,1961,27752328,OTTO PAAJANEN,,,5,258,,6,2,2025-12-19T17:46:01Z,14 18 20 70 89,17 42 55 71 88,33373610,ROBERT ROOBA,away,False
248,2026,runkosarja,KooKoo,3,2534,60705422,MARCUS DAVIDSSON,31531807,VILLE PUHAKKA,6,345,AV,4,2,2025-12-19T18:23:37Z,16 22 28 42 89,18 28 70 77,40172010,JOONAS ODEN,away,False
249,2026,runkosarja,SaiPa,1,83,34323261,EMIL KUUSLA,25556746,MIIKKA SALOMÄKI,0,14,,11,1,2025-12-19T17:20:47Z,5 16 18 86 88,14 15 25 51 55,24641005,ANTTI KALAPUDAS,home,False
249,2026,runkosarja,SaiPa,1,207,34323261,EMIL KUUSLA,24641005,ANTTI KALAPUDAS,0,30,YV,8,2,2025-12-19T16:37:35Z,,,25556746,MIIKKA SALOMÄKI,home,False
249,2026,runkosarja,SaiPa,2,2208,33517816,SAMU BAU,40005288,KARRI AHO,2,292,AV,4,3,2026-12-28T06:39:30Z,9 16 18 27 86,12 22 55 81,32555154,EERO KLINTRUP,home,True
249,2026,runkosarja,SaiPa,3,3138,60954325,MAXIME FORTIER,31165561,OTTO KIVENMÄKI,2,419,YV,8,4,2025-12-19T18:56:07Z,,,29937251,PATRIK SIIKANEN,home,False
249,2026,runkosarja,SaiPa,3,3323,100026177,TEEMU KIVIHALME,40055660,JANNE NAUKKARINEN,2,444,YV2,9,5,2025-12-19T18:56:23Z,,,25556746,MIIKKA SALOMÄKI,home,False
249,2026,runkosarja,Lukko,2,1313,60348447,PATHRIK WESTERHOLM,29870486,TOPIAS HAAPANEN,1,173,,4,2,2025-12-19T18:13:43Z,12 14 55 70 75,5 17 27 47 86,60904060,ERIC GELINAS,away,False
249,2026,runkosarja,Lukko,2,1349,60848600,ALEX PETERS,32576829,LENNI HÄMÄLÄINEN,2,181,SR,3,2,2025-12-19T17:27:51Z,7 18 50 57 81,5 14 48 51 90,31835642,AARNE INTONEN,away,False
250,2026,runkosarja,Sport,1,296,60658804,SIMON HJALMARSSON,60744055,JOHAN SUNDSTRÖM,0,37,,9,1,2025-12-19T17:09:26Z,6 11 15 20 27,11 17 28 52 53,60454974,SEBASTIAN STÅLBERG,home,False
250,2026,runkosarja,Sport,1,719,60454974,SEBASTIAN STÅLBERG,60994994,BRAD HUNT,0,97,"YV,VT",5,2,2025-12-19T16:54:22Z,,,60744050,KALLE MIKETINAC,home,False
250,2026,runkosarja,Sport,2,1258,60994994,BRAD HUNT,32681170,HANNES HÄKKILÄ,0,169,,9,3,2025-12-19T19:03:42Z,17 21 41 42 63,7 11 17 28 39,60744055,JOHAN SUNDSTRÖM,home,True
250,2026,runkosarja,Sport,2,2395,60744050,KALLE MIKETINAC,60658804,SIMON HJALMARSSON,1,329,YV,7,4,2025-12-19T18:01:02Z,,,31896306,VILJAMI NIEMINEN,home,False
250,2026,runkosarja,Tappara,2,1710,33490124,BENJAMIN RAUTIAINEN,60963285,JOACHIM BLICHFELD,1,239,YV,11,3,2025-12-19T17:39:42Z,,,29969041,AAPELI RÄSÄNEN,away,False
250,2026,runkosarja,Tappara,3,2716,60911968,JONATHAN ANDERSSON,60854853,DANIEL BRICKLEY,2,377,,14,4,2025-12-19T18:26:30Z,3 33 52 53 71,6 15 22 78 88,33490124,BENJAMIN RAUTIAINEN,away,False
251,2026,runkosarja,Ässät,2,1340,,,,,0,173,VT0,0,0,2025-12-19T17:25:17Z,,,0,,home,False
251,2026,runkosarja,Ässät,3,3001,60960748,JOHAN OLOFSSON,32167539,PETTERI RIIHINEN,0,379,,4,1,2025-12-19T18:28:45Z,4 10 47 88 95,23 55 74 75 88,23441604,PETER TIIVOLA,home,False
251,2026,runkosarja,Pelicans,3,3527,30793837,ELIAS VILÉN,33684419,VALTTERI NURMI,1,451,IM,4,1,2025-12-19T18:44:13Z,9 10 14 37 86,27 37 84 88 91 95,61019966,ANDREW VANDERBECK,away,False
251,2026,runkosarja,Pelicans,5,3900,,,,,2,512,VL,3,1,2025-12-19T19:05:33Z,,,32578063,JOONA KUMPULA,away,False
252,2026,runkosarja,Ilves,1,123,29695519,TEEMU ENGBERG,60860278,ERIK BORG,0,24,,1,1,2025-12-19T19:49:54Z,7 8 18 21 40,5 11 21 22 34,34486315,ARTTU NISKANEN,home,True
252,2026,runkosarja,Ilves,1,780,60544772,LUKAS JASEK,28967947,SAMULI RATINEN,0,114,,13,2,2025-12-19T17:56:26Z,2 4 34 75 89,9 17 23 46 57,60361530,MATIC TÖRÖK,home,False
252,2026,runkosarja,Ilves,1,825,60972169,LUKE HENMAN,60658794,JENS LÖÖKE,0,122,YV,12,3,2025-12-19T18:01:30Z,,,60545126,SIMON JOHANSSON,home,False
252,2026,runkosarja,Ilves,3,2759,22800958,OLLI PALOLA,60545126,SIMON JOHANSSON,0,350,,4,4,2025-12-19T19:21:14Z,7 18 51 75 88,11 22 23 34 57,29695519,TEEMU ENGBERG,home,False
252,2026,runkosarja,Ilves,3,3123,60545126,SIMON JOHANSSON,60658794,JENS LÖÖKE,0,398,YV,12,5,2025-12-19T19:31:54Z,,,60972169,LUKE HENMAN,home,False
253,2026,runkosarja,JYP,3,3104,30728763,VALTTERI OJANTAKANEN,60962804,ALEXANDER TRUE,2,399,YV,7,1,2025-12-20T17:07:52Z,,,60907490,DANIEL TORGERSSON,home,False
253,2026,runkosarja,SaiPa,2,1398,40055660,JANNE NAUKKARINEN,33517816,SAMU BAU,1,190,,9,0,2025-12-20T16:08:16Z,18 42 47 89 92,12 14 55 70 75,29937251,PATRIK SIIKANEN,away,False
253,2026,runkosarja,SaiPa,2,1785,60954325,MAXIME FORTIER,40005621,SANTERI AIROLA,2,241,,11,0,2025-12-20T17:34:24Z,7 25 31 40 44,6 7 10 41 82,30712591,HENRI NIKKANEN,away,True
254,2026,runkosarja,K-Espoo,2,1632,22768061,KRISTIAN NÄKYVÄ,60861295,PETER QUENNEVILLE,2,225,YV,11,1,2025-12-20T16:06:58Z,,,23165838,TOMI SALLINEN,home,False
254,2026,runkosarja,K-Espoo,2,2032,22768061,KRISTIAN NÄKYVÄ,23017821,JOONAS RASK,2,282,YV,6,2,2025-12-20T16:26:02Z,,,24650025,IIKKA KANGASNIEMI,home,False
254,2026,runkosarja,Ilves,1,620,60658794,JENS LÖÖKE,60972169,LUKE HENMAN,1,84,YV,13,0,2025-12-20T15:16:58Z,,,60545126,SIMON JOHANSSON,away,False
254,2026,runkosarja,Ilves,1,883,60545126,SIMON JOHANSSON,22800958,OLLI PALOLA,2,119,,8,0,2025-12-20T15:25:22Z,7 16 21 24 37,11 22 23 34 57,60860278,ERIK BORG,away,False
254,2026,runkosarja,Ilves,2,2259,22800958,OLLI PALOLA,29695519,TEEMU ENGBERG,3,305,,9,2,2025-12-20T17:27:46Z,7 18 21 40 78,11 21 22 34 43,60860278,ERIK BORG,away,True
254,2026,runkosarja,Ilves,3,3118,60905049,JOHN NYBERG,22800958,OLLI PALOLA,4,411,,10,2,2025-12-20T17:12:10Z,3 18 21 40 75,3 11 22 28 34,60860278,ERIK BORG,away,False
254,2026,runkosarja,Ilves,3,3372,28905831,JARKKO PARIKKA,29783858,KASPER BJÖRKQVIST,5,445,TM,6,2,2025-12-20T17:19:38Z,4 51 75 78 88 89,11 20 23 34 57,22800958,OLLI PALOLA,away,False
255,2026,runkosarja,KooKoo,2,1224,60342516,VILMOS GALLO,27752328,OTTO PAAJANEN,0,164,,7,1,2025-12-20T15:56:45Z,6 20 28 70 97,13 41 43 55 88,33373610,ROBERT ROOBA,home,False
255,2026,runkosarja,KooKoo,4,3629,26590031,VILLE MESKANEN,30730803,KALLE LOPONEN,1,509,YV,9,2,2025-12-20T17:36:45Z,,,60705422,MARCUS DAVIDSSON,home,True
255,2026,runkosarja,KalPa,2,2016,60715086,FILIP WESTERLUND,,,1,291,,14,1,2025-12-20T16:25:49Z,6 13 42 55 88,6 16 42 70 97,24338350,TEEMU HARTIKAINEN,away,False
256,2026,runkosarja,Kärpät,1,629,32269686,RONI HIRVONEN,29864256,EEMIL ERHOLTZ,1,87,,13,1,2025-12-20T15:21:33Z,7 10 20 71 96,26 27 33 38 73,31762087,AKU RÄTY,home,False
256,2026,runkosarja,Kärpät,3,2943,60716456,MATYAS KANTNER,29864256,EEMIL ERHOLTZ,2,385,YV,14,2,2025-12-20T17:06:05Z,,,31762087,AKU RÄTY,home,False
256,2026,runkosarja,Kärpät,5,3900,,,,,2,524,VL,5,3,2025-12-20T17:39:33Z,,,28262723,PATRIK VIRTA,home,False
256,2026,runkosarja,Jukurit,1,362,33502478,JEREMI TAMMELA,25663901,ALEXANDER RUUTTU,1,57,YV,4,0,2025-12-20T15:13:57Z,,,28897266,JUUSO AROLA,away,False
256,2026,runkosarja,Jukurit,1,726,33502478,JEREMI TAMMELA,28897266,JUUSO AROLA,2,104,YV,9,1,2025-12-20T15:26:05Z,,,29658365,SAKKE HÄMÄLÄINEN,away,False
257,2026,runkosarja,Lukko,1,84,60348447,PATHRIK WESTERHOLM,,,0,15,,6,1,2025-12-20T15:05:28Z,6 7 15 25 92,17 27 34 47 51,29870486,TOPIAS HAAPANEN,home,False
257,2026,runkosarja,Lukko,1,389,60904060,ERIC GELINAS,60351426,JAKOB STENQVIST,0,60,YV,14,2,2025-12-20T15:15:12Z,,,60960461,ALEX BEAUCAGE,home,False
257,2026,runkosarja,Lukko,2,1233,31835642,AARNE INTONEN,60808078,STEVEN JANDRIC,1,172,,15,3,2025-12-20T17:27:29Z,5 16 63 64 88,9 14 16 18 38,60960461,ALEX BEAUCAGE,home,True
257,2026,runkosarja,Lukko,2,2213,60351426,JAKOB STENQVIST,60904060,ERIC GELINAS,1,290,YV,8,4,2025-12-20T16:33:28Z,,,60808078,STEVEN JANDRIC,home,False
257,2026,runkosarja,HPK,1,1111,23806498,ELMERI ERONEN,21919594,TOMI KARHUNEN,1,148,YV,2,2,2025-12-20T15:36:48Z,,,30851669,HEIKKI HUTTUNEN,away,False
257,2026,runkosarja,HPK,3,2545,60954495,JULES BOSCQ,40066932,TOTTE PULLI,2,335,,2,4,2025-12-20T16:55:53Z,17 27 34 47 51,6 7 21 23 44,40039427,OLIVER KOPILOFF,away,False
258,2026,runkosarja,Pelicans,2,1364,60580517,OSKARS BATNA,61019966,ANDREW VANDERBECK,1,179,YV,3,1,2025-12-20T16:00:03Z,,,32869811,RONI KARVINEN,home,False
258,2026,runkosarja,Pelicans,4,3677,33684419,VALTTERI NURMI,32578063,JOONA KUMPULA,1,467,,5,2,2025-12-20T19:07:42Z,18 44 88,37 84 95,60760867,AIDAN DUDAS,home,True
258,2026,runkosarja,Ässät,1,610,60960748,JOHAN OLOFSSON,31519609,KASPER PUUTIO,1,73,,6,0,2025-12-20T15:50:35Z,37 61 83 91 96,37 44 67 86 88,32845479,FEETU KNIHTI,away,False
258,2026,runkosarja,Ässät,1,748,,,,,1,90,VT0,0,0,2025-12-20T15:22:11Z,,,0,,away,False
259,2026,runkosarja,Tappara,1,428,25113804,OTTO RAUHALA,40076231,JUUSO NYKÄNEN,0,54,,7,1,2025-12-20T17:29:06Z,3 5 33 53 71,17 21 41 42 63,30984675,ALEKSI MATINMIKKO,home,True
259,2026,runkosarja,Tappara,1,501,28696276,JESPER MATTILA,33490124,BENJAMIN RAUTIAINEN,0,65,,12,2,2025-12-20T15:14:49Z,7 22 28 39 91,4 22 26 78 88,29969041,AAPELI RÄSÄNEN,home,False
259,2026,runkosarja,Tappara,1,912,,,,,0,102,YV,3,3,2025-12-20T15:30:49Z,,,60854853,DANIEL BRICKLEY,home,False
259,2026,runkosarja,Tappara,1,1127,28696276,JESPER MATTILA,40320919,VILHO VANHATALO,0,128,VT,3,4,2025-12-20T15:37:21Z,3 7 28 39 71,5 26 34 82 94,33835501,VERNERI AHONEN,home,False
259,2026,runkosarja,Tappara,3,3276,33490124,BENJAMIN RAUTIAINEN,23517198,JONI TUULOLA,0,394,,20,5,2025-12-20T17:17:45Z,7 24 33 39 91,21 22 63 78 88,60963285,JOACHIM BLICHFELD,home,False
260,2026,runkosarja,TPS,1,25,25541395,VELI-MATTI SAVINAINEN,31886905,SISU YLINIEMI,0,8,,11,1,2025-12-20T15:12:00Z,28 43 71 77 90,2 19 49 66 86,60799830,LUKAS WERNBLOM,home,False
260,2026,runkosarja,TPS,1,1133,31803661,EETU PÄKKILÄ,31886905,SISU YLINIEMI,1,157,,3,2,2025-12-20T15:50:56Z,10 43 71 77 90,19 38 40 82 86,40005133,SISU-PETTERI LEHTONEN,home,False
260,2026,runkosarja,TPS,3,2418,60799830,LUKAS WERNBLOM,25541395,VELI-MATTI SAVINAINEN,3,327,YV2,12,3,2025-12-20T17:09:28Z,,,27023853,ALEKSI SAARELA,home,False
260,2026,runkosarja,TPS,3,2613,25541395,VELI-MATTI SAVINAINEN,29948541,TARMO REUNANEN,3,352,YV,12,4,2025-12-20T17:46:00Z,,,60799830,LUKAS WERNBLOM,home,True
260,2026,runkosarja,HIFK,1,1038,27900714,PETRUS PALMU,60578087,OLIVER LARSEN,1,142,,3,1,2025-12-20T15:47:04Z,2 10 29 67 88,19 47 52 74 98,33420204,KASPER LUNDELL,away,False
